rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,time/total_timesteps,train/kl_divergence_loss,train/policy_objective,train/n_updates,train/learning_rate,train/is_line_search_success,train/value_loss,train/explained_variance,eval/mean_ep_length,eval/mean_reward
288.06,8584,176,741,235.01826581000006,1517568,0.008322983048856258,0.013018442317843437,740,0.001,1.0,29.05716337263584,0.9257068336009979,,
286.38,8594,176,742,234.20691465,1519616,0.0077871838584542274,0.011493260972201824,741,0.001,1.0,20.143766409158708,0.9582500793039799,,
286.38,8606,176,743,234.20691465,1521664,0.008195225149393082,0.008842027746140957,742,0.001,1.0,50.486495995521544,0.8272153586149216,,
314.51,8615,176,744,232.28573509,1523712,0.00976201705634594,0.026243820786476135,743,0.001,1.0,1.847454823181033,0.8373633623123169,,
308.2,8624,176,745,226.22813197,1525760,0.006460343953222036,0.004352123476564884,744,0.001,1.0,55.60651012659073,0.8733350187540054,,
308.2,8640,176,746,226.22813197,1527808,0.00787777453660965,0.0164966881275177,745,0.001,1.0,39.602932286262515,0.9183569252490997,,
315.99,8649,176,747,220.49889297,1529856,0.0071455989964306355,0.024758178740739822,746,0.001,1.0,0.9278751885984093,0.2901664972305298,,
325.04,8660,176,748,218.48118448000002,1531904,0.008575043641030788,0.007001364603638649,747,0.001,1.0,70.57189530134201,0.9123198539018631,,
352.28,8676,176,749,212.68890702000002,1533952,0.00630396232008934,0.005503474734723568,748,0.001,1.0,77.38000732660294,0.7543397396802902,,
351.82,8685,176,750,211.95728627000005,1536000,0.0086451955139637,0.006029795855283737,749,0.001,1.0,49.20653364062309,0.9128966182470322,,
359.7,8694,176,751,203.67904221,1538048,0.007186694070696831,0.005306253209710121,750,0.001,1.0,34.94907964169979,0.9522422887384892,,
369.07,8704,176,752,202.25602322000003,1540096,0.007035942282527685,0.011058474890887737,751,0.001,1.0,139.34555844068527,0.7587506175041199,,
365.92,8714,176,753,199.14942318,1542144,0.009331949055194855,0.02223184145987034,752,0.001,1.0,21.474431976675987,0.6729395389556885,,
362.68,8725,176,754,196.18260225999998,1544192,0.008770952932536602,0.018608590587973595,753,0.001,1.0,16.038740614056586,0.9327290505170822,,
382.62,8736,176,755,190.02426657,1546240,0.005110261030495167,0.15050284564495087,754,0.001,1.0,30.03413868844509,0.9114604741334915,,
383.2,8743,177,756,187.93233513999996,1548288,0.008187572471797466,0.02282416820526123,755,0.001,1.0,23.55399300456047,0.9455198682844639,,
387.95,8750,177,757,187.30234441999997,1550336,0.0064650061540305614,0.0073256646282970905,756,0.001,1.0,114.28765968084335,0.7986055016517639,,
388.26,8756,177,758,191.26393689999998,1552384,0.006957353092730045,0.011012956500053406,757,0.001,1.0,176.10587604045867,0.8565337061882019,,
388.42,8765,177,759,191.2734448,1554432,0.007821397855877876,0.00597597099840641,758,0.001,1.0,66.45050129890441,0.8287505954504013,,
416.13,8775,177,760,187.62469409999997,1556480,0.009157711640000343,0.016915183514356613,759,0.001,1.0,5.989349149167538,0.9591119401156902,,
419.09,8782,177,761,186.20983008,1558528,0.007043641060590744,0.014419076964259148,760,0.001,1.0,12.07691768705845,0.9782392121851444,,
420.38,8790,177,762,182.49943479,1560576,0.008292711339890957,0.013180346228182316,761,0.001,1.0,39.06680926382542,0.8960373103618622,,
392.64,8798,177,763,183.89157038000005,1562624,0.00766016123816371,0.010399546474218369,762,0.001,1.0,61.37862886190415,0.9182238504290581,,
401.92,8806,177,764,181.51994489000003,1564672,0.0059607140719890594,0.007990531623363495,763,0.001,1.0,30.715891325473784,0.8912054002285004,,
376.53,8814,177,765,194.74784159000004,1566720,0.0065563092939555645,0.010236705653369427,764,0.001,1.0,94.67491692304611,0.9503144547343254,,
393.5,8823,177,766,192.5042498,1568768,0.006965425331145525,0.00940011441707611,765,0.001,1.0,45.36735637187958,0.839772567152977,,
356.24,8831,177,767,197.74283423,1570816,0.006909369956701994,0.007281448692083359,766,0.001,1.0,41.77653577923775,0.6640591323375702,,
347.4,8840,177,768,202.04982457999998,1572864,0.00546758808195591,0.008230466395616531,767,0.001,1.0,43.47497837543487,0.8953154534101486,,
363.94,8849,177,769,201.76920947,1574912,0.007255231961607933,0.008985955268144608,768,0.001,1.0,42.922968450188634,0.9218290969729424,,
391.78,8862,177,770,195.66970247999998,1576960,0.008009862154722214,0.007446980103850365,769,0.001,1.0,67.9461917579174,0.8465462177991867,,
380.75,8871,177,771,197.80261130000002,1579008,0.004325083922594786,0.02116243541240692,770,0.001,1.0,2.278221212234348,0.9802615195512772,,
391.49,8881,178,772,194.13178678000003,1581056,0.009121390990912914,0.015734896063804626,771,0.001,1.0,29.92082504928112,0.9006391987204552,,
372.5,8889,178,773,201.19109157000003,1583104,0.0066847652196884155,0.012351470068097115,772,0.001,1.0,54.06373974084854,0.8908233344554901,,
373.49,8895,178,774,204.57766780000006,1585152,0.0070734755136072636,0.006033479701727629,773,0.001,1.0,35.57202668190003,0.8598354011774063,,
371.87,8902,178,775,201.40047223000005,1587200,0.007348579354584217,0.010249783284962177,774,0.001,1.0,24.267248141765595,0.8592344969511032,,
370.03,8909,178,776,198.92742941999998,1589248,0.006638732273131609,0.008370480500161648,775,0.001,1.0,81.17566372156143,0.8265030086040497,,
344.46,8917,178,777,205.04990269999996,1591296,0.004527237731963396,0.012304459698498249,776,0.001,1.0,18.595420140028,0.9622194878757,,
342.05,8925,178,778,205.92639963000005,1593344,0.007947240956127644,0.008088726550340652,777,0.001,1.0,11.52180842757225,0.9769726786762476,,
354.08,8934,178,779,203.56334947,1595392,0.006502869538962841,0.004750017076730728,778,0.001,1.0,121.96455870866775,0.7729151695966721,,
358.22,8942,178,780,209.60078477,1597440,0.006972422823309898,0.013673665001988411,779,0.001,1.0,49.34868620038033,0.9213151037693024,,
348.37,8950,178,781,208.63900887000003,1599488,0.008751243352890015,0.007850510999560356,780,0.001,1.0,44.08319877386093,0.7573065310716629,,
,,,,,1600000,0.00855205301195383,0.0230787955224514,781,0.001,1.0,88.46815115213394,0.7921612411737442,252.6,165.52156887308507
332.34,8959,178,782,212.27892396,1601536,,,,,,,,,
342.57,8967,178,783,213.01347820999996,1603584,0.005360278766602278,0.011188484728336334,782,0.001,1.0,112.40715554952621,0.773476243019104,,
344.06,8976,178,784,209.85604254999996,1605632,0.003617070149630308,0.009040889330208302,783,0.001,1.0,26.844678688049317,0.9519378617405891,,
271.22,8982,178,785,222.74260954999997,1607680,0.009752392768859863,0.013767207972705364,784,0.001,1.0,53.64092042446136,0.8622326403856277,,
274.74,8991,179,786,220.29419569000004,1609728,0.009162627160549164,0.012159597128629684,785,0.001,1.0,106.58836785554885,0.8292461633682251,,
290.16,9000,179,787,216.24679416000004,1611776,0.00907323881983757,0.016947925090789795,786,0.001,1.0,168.61195142269133,0.815633237361908,,
287.19,9008,179,788,207.53171509999996,1613824,0.0075883567333221436,0.01175067201256752,787,0.001,1.0,40.53313767313957,0.914823591709137,,
291.82,9016,179,789,206.13451147000004,1615872,0.005264631938189268,0.007084795273840427,788,0.001,1.0,59.74754745960236,0.9248049333691597,,
290.62,9024,179,790,206.60853258999998,1617920,0.008067701011896133,0.013896962627768517,789,0.001,1.0,44.251632559299466,0.9242184013128281,,
284.91,9032,179,791,197.50900324000003,1619968,0.005135430488735437,0.01464206725358963,790,0.001,1.0,71.28164149522782,0.9042761102318764,,
291.06,9040,179,792,202.01087361,1622016,0.006546583026647568,0.012531219981610775,791,0.001,1.0,37.048711609840396,0.9400797747075558,,
275.45,9048,179,793,197.50316433000003,1624064,0.009761233814060688,0.010855592787265778,792,0.001,1.0,36.54845656752586,0.8792199864983559,,
273.64,9055,179,794,193.28128448999996,1626112,0.006177470088005066,0.012588736601173878,793,0.001,1.0,113.40540071725846,0.7478897273540497,,
268.35,9062,179,795,186.79029968999998,1628160,0.008863389492034912,0.009418090805411339,794,0.001,1.0,142.33366842269896,0.814801424741745,,
264.31,9068,179,796,191.05482361999998,1630208,0.007626375183463097,0.017319876700639725,795,0.001,1.0,40.54504272341728,0.9130931198596954,,
256.47,9075,179,797,190.12585678,1632256,0.0060584587045013905,0.016459714621305466,796,0.001,1.0,22.71327810883522,0.93889095261693,,
269.12,9083,179,798,192.45382529,1634304,0.00639985641464591,0.007848158478736877,797,0.001,1.0,38.49368792772293,0.9433794841170311,,
248.96,9091,179,799,196.79090100999997,1636352,0.0078109679743647575,0.010911782272160053,798,0.001,1.0,29.115529543161394,0.7598362118005753,,
256.6,9100,180,800,201.82040812,1638400,0.005748371593654156,0.008669178932905197,799,0.001,1.0,69.72920702695846,0.8390942364931107,,
258.13,9109,180,801,204.67293633999998,1640448,0.007411044090986252,0.007013662252575159,800,0.001,1.0,38.46223749518394,0.8632895946502686,,
281.85,9119,180,802,205.34369011999996,1642496,0.006605963222682476,0.016006533056497574,801,0.001,1.0,9.631496161222458,0.8651466220617294,,
281.2,9128,180,803,209.10630245999997,1644544,0.0066212937235832214,0.007687234319746494,802,0.001,1.0,37.1255798637867,0.9235379546880722,,
281.51,9136,180,804,211.97254836,1646592,0.008962771855294704,0.02046278305351734,803,0.001,1.0,46.3752627491951,0.8781342729926109,,
280.13,9147,180,805,211.71333855,1648640,0.005311057902872562,0.017181087285280228,804,0.001,1.0,50.19609006643295,0.8718215525150299,,
279.76,9159,180,806,207.34223567,1650688,0.008862582966685295,0.04392674192786217,805,0.001,1.0,45.772176855802535,0.9323457032442093,,
279.76,9174,180,807,207.34223567,1652736,0.007845249958336353,0.012542212381958961,806,0.001,1.0,121.10719277858735,0.8284406065940857,,
304.76,9183,180,808,204.98932471999996,1654784,0.006937260273844004,0.022769080474972725,807,0.001,1.0,1.70810706904158,0.07095199823379517,,
320.11,9190,180,809,207.53936001,1656832,0.0040777926333248615,0.017306726425886154,808,0.001,1.0,11.569115725159644,0.9751509241759777,,
320.07,9197,180,810,209.99303397999995,1658880,0.0057397522032260895,0.009453353472054005,809,0.001,1.0,74.02843086719513,0.84291772544384,,
314.0,9204,180,811,207.99789264,1660928,0.007991500198841095,0.011512327939271927,810,0.001,1.0,73.06610424518585,0.8450229912996292,,
315.46,9211,180,812,208.32739949000003,1662976,0.005292329005897045,0.007974169217050076,811,0.001,1.0,77.87904871702194,0.7845856994390488,,
319.13,9220,180,813,209.86580141,1665024,0.007632246240973473,0.014101454056799412,812,0.001,1.0,68.74905378818512,0.867105096578598,,
319.91,9229,180,814,210.20619168999997,1667072,0.00699973339214921,0.005456977523863316,813,0.001,1.0,47.48387054204941,0.7671298384666443,,
332.75,9237,180,815,207.63100625999996,1669120,0.009241591207683086,0.012905269861221313,814,0.001,1.0,21.558920842409133,0.9085753411054611,,
341.06,9246,180,816,206.61085280999998,1671168,0.007800881750881672,0.01703016459941864,815,0.001,1.0,13.637268608808517,0.9651824496686459,,
338.85,9257,180,817,204.76562314,1673216,0.006630161311477423,0.0204068161547184,816,0.001,1.0,48.47599987089634,0.8992127701640129,,
332.99,9266,180,818,204.65127796000004,1675264,0.007619395852088928,0.014524407684803009,817,0.001,1.0,28.530706888437273,0.9378853365778923,,
328.19,9273,180,819,202.1698316,1677312,0.008138039149343967,0.03627524524927139,818,0.001,1.0,88.76622303128242,0.8557907342910767,,
333.74,9281,180,820,202.40639064999996,1679360,0.007361384108662605,0.016665544360876083,819,0.001,1.0,50.40024872422218,0.8678524494171143,,
334.62,9289,180,821,202.04780681000003,1681408,0.0065102288499474525,0.005912208929657936,820,0.001,1.0,58.01213436126709,0.87287737429142,,
299.7,9298,181,822,202.63029977,1683456,0.005433752201497555,0.01151159405708313,821,0.001,1.0,24.14459721148014,0.9441021308302879,,
291.72,9307,181,823,201.62198700000002,1685504,0.006800088100135326,0.0086881835013628,822,0.001,1.0,51.73924693465233,0.9410411864519119,,
294.23,9315,181,824,204.62992339999997,1687552,0.0031074665021151304,0.0037916789297014475,823,0.001,1.0,61.901022744178775,0.9130083993077278,,
299.03,9323,181,825,205.35446062,1689600,0.007005329243838787,0.00984769407659769,824,0.001,1.0,44.99844250679016,0.8457525968551636,,
302.92,9335,181,826,204.84006684,1691648,0.00885431282222271,0.010139377787709236,825,0.001,1.0,33.0683466732502,0.9487709105014801,,
304.21,9342,181,827,203.51540127,1693696,0.007673566695302725,0.008742322213947773,826,0.001,1.0,28.62278191447258,0.9304843246936798,,
299.62,9350,181,828,204.98262042,1695744,0.007091231644153595,0.009310153312981129,827,0.001,1.0,38.08155328631401,0.8503588885068893,,
272.1,9357,181,829,204.52435881000005,1697792,0.008408880792558193,0.007829860784113407,828,0.001,1.0,34.906264102458955,0.8950927928090096,,
254.44,9364,181,830,209.52421359999997,1699840,0.006507639307528734,0.011876167729496956,829,0.001,1.0,135.48098685741425,0.7665186375379562,,
,,,,,1700000,0.006387952249497175,0.009079841896891594,830,0.001,1.0,87.33128600120544,0.7758320868015289,326.2,253.29156102164833
255.56,9375,181,831,212.33024386999998,1701888,,,,,,,,,
282.32,9385,181,832,205.85366248,1703936,0.009114257991313934,0.016053711995482445,831,0.001,1.0,22.08910857141018,0.8302581608295441,,
281.76,9393,181,833,210.67868012000002,1705984,0.008022286929190159,0.012005412951111794,832,0.001,1.0,14.613545626029373,0.8792710155248642,,
282.61,9400,181,834,214.60580773,1708032,0.008105459623038769,0.031870920211076736,833,0.001,1.0,71.24735384583474,0.8077593147754669,,
286.31,9407,181,835,219.35206527999995,1710080,0.007345004007220268,0.006543694995343685,834,0.001,1.0,49.18574770092964,0.8178195953369141,,
289.72,9414,181,836,227.35185219000007,1712128,0.009248856455087662,0.016134878620505333,835,0.001,1.0,37.75915049910545,0.870077058672905,,
295.13,9421,181,837,228.99916901,1714176,0.008287861943244934,0.019622452557086945,836,0.001,1.0,16.459822192788124,0.8790678307414055,,
295.13,9430,181,838,228.99916901,1716224,0.006365511566400528,0.008988399989902973,837,0.001,1.0,39.06782577633858,0.8715422302484512,,
323.78,9438,182,839,228.67347379999995,1718272,0.006495677400380373,0.0125473253428936,838,0.001,1.0,11.74074399471283,0.6375718712806702,,
325.04,9447,182,840,228.40762657,1720320,0.009457016363739967,0.013091723434627056,839,0.001,1.0,18.525632879137994,0.6692586839199066,,
324.08,9455,182,841,230.60457602999998,1722368,0.00815548188984394,0.007742496207356453,840,0.001,1.0,38.14167032837868,0.8382026851177216,,
336.89,9464,182,842,227.78127244999993,1724416,0.005245584063231945,0.007510782219469547,841,0.001,1.0,25.393805104494096,0.9268949031829834,,
337.61,9470,182,843,230.52190756,1726464,0.006036729086190462,0.007653156295418739,842,0.001,1.0,52.42014551758766,0.9094075709581375,,
343.45,9478,182,844,229.24207718000002,1728512,0.002072952687740326,0.009324027225375175,843,0.001,1.0,30.892165207862853,0.9308237433433533,,
340.65,9486,182,845,229.43955103999997,1730560,0.007593492511659861,0.006990703754127026,844,0.001,1.0,61.09278708100319,0.927747018635273,,
344.19,9494,182,846,233.79309917000003,1732608,0.005829884670674801,0.0051590390503406525,845,0.001,1.0,12.06669282913208,0.9620599262416363,,
342.75,9501,182,847,231.20541354,1734656,0.007834882475435734,0.0048462701961398125,846,0.001,1.0,24.49271741807461,0.9150995686650276,,
342.75,9510,182,848,231.20541354,1736704,0.007848750799894333,0.01774045079946518,847,0.001,1.0,41.412288868427275,0.8716318607330322,,
342.28,9518,182,849,231.9210802,1738752,0.006693351548165083,0.018451493233442307,848,0.001,1.0,1.3409401548095048,-0.04037952423095703,,
353.03,9527,182,850,228.51107477000002,1740800,0.00781126506626606,0.00883176177740097,849,0.001,1.0,15.17641360759735,0.9768089596182108,,
349.25,9534,182,851,219.94318531000002,1742848,0.00593562051653862,0.005071193911135197,850,0.001,1.0,63.962820172309875,0.9058022201061249,,
345.8,9542,182,852,212.34649436999996,1744896,0.008203450590372086,0.012048449367284775,851,0.001,1.0,104.06452251672745,0.845322459936142,,
343.1,9549,182,853,211.95587906,1746944,0.005343828350305557,0.009017180651426315,852,0.001,1.0,56.87624168395996,0.8919675424695015,,
306.02,9557,182,854,217.13893672999998,1748992,0.0061406223103404045,0.005861240439116955,853,0.001,1.0,18.34399276971817,0.9296703636646271,,
312.82,9565,183,855,216.31329714000003,1751040,0.008102083578705788,0.010143556632101536,854,0.001,1.0,42.586759853363034,0.8692277073860168,,
313.76,9572,183,856,217.83916498,1753088,0.0044591063633561134,0.006477282382547855,855,0.001,1.0,48.34579640030861,0.9659976921975613,,
297.68,9579,183,857,215.50374551000002,1755136,0.005696505773812532,0.007009031251072884,856,0.001,1.0,52.66366959810257,0.9318280443549156,,
289.2,9586,183,858,217.33577426999997,1757184,0.00852042343467474,0.009100792929530144,857,0.001,1.0,67.84341641664506,0.8901206031441689,,
291.24,9595,183,859,215.20905525999999,1759232,0.007622857112437487,0.019419312477111816,858,0.001,1.0,59.43659573793411,0.8539302051067352,,
282.98,9602,183,860,210.95414560000006,1761280,0.00908358208835125,0.02051544189453125,859,0.001,1.0,43.00421643853188,0.8560539186000824,,
258.68,9611,183,861,219.07429314,1763328,0.00655621662735939,0.00874762050807476,860,0.001,1.0,25.015366888046266,0.9129728823900223,,
248.84,9618,183,862,220.74802661000004,1765376,0.0061623998917639256,0.010860215872526169,861,0.001,1.0,52.67836018204689,0.8563714921474457,,
248.67,9627,183,863,223.73571699000001,1767424,0.004541411064565182,0.01052625011652708,862,0.001,1.0,19.418454882502555,0.9583213962614536,,
249.04,9636,183,864,228.42206367999998,1769472,0.007558388635516167,0.011285514570772648,863,0.001,1.0,75.18914061784744,0.8468498438596725,,
248.39,9645,183,865,228.10551637,1771520,0.0049666231498122215,0.008716713637113571,864,0.001,1.0,81.37903135418892,0.8423590064048767,,
264.83,9653,183,866,225.27144461000003,1773568,0.007791616953909397,0.014338173903524876,865,0.001,1.0,20.908205455541612,0.9423534050583839,,
253.77,9660,183,867,227.13460986,1775616,0.008113211020827293,0.008635785430669785,866,0.001,1.0,45.12599512934685,0.9609640799462795,,
248.85,9667,183,868,221.19664572999994,1777664,0.006721682380884886,0.00566350482404232,867,0.001,1.0,21.617089331150055,0.8723338395357132,,
247.77,9674,183,869,223.66901934,1779712,0.00706131849437952,0.01216878928244114,868,0.001,1.0,31.95198591351509,0.8640675246715546,,
242.9,9681,184,870,219.89404289000007,1781760,0.008440605364739895,0.009842123836278915,869,0.001,1.0,19.498534071445466,0.9459659121930599,,
242.69,9689,184,871,226.00459836000002,1783808,0.006095452234148979,0.009356685914099216,870,0.001,1.0,48.15109088420868,0.9005435556173325,,
242.69,9699,184,872,226.00459836000002,1785856,0.007400538772344589,0.011269865557551384,871,0.001,1.0,29.0237417280674,0.8789657056331635,,
265.87,9708,184,873,221.59859626000002,1787904,0.006340368650853634,0.0169333778321743,872,0.001,1.0,4.37316971309483,0.9708559513092041,,
265.05,9715,184,874,224.24251153999998,1789952,0.006191889755427837,0.010596181266009808,873,0.001,1.0,91.17781984806061,0.8977940380573273,,
266.31,9723,184,875,226.38603752999998,1792000,0.008006655611097813,0.012263400480151176,874,0.001,1.0,11.530929547548293,0.9653371647000313,,
265.22,9731,184,876,229.43651704999996,1794048,0.004133888054639101,0.009857159107923508,875,0.001,1.0,16.12397412955761,0.9300995394587517,,
266.34,9738,184,877,235.34653142999997,1796096,0.00860882829874754,0.01084594614803791,876,0.001,1.0,17.053785672783853,0.834939032793045,,
253.15,9747,184,878,239.04817755,1798144,0.008243203163146973,0.00869213230907917,877,0.001,1.0,22.96442167162895,0.8960883766412735,,
,,,,,1800000,0.007785353343933821,0.005691783968359232,878,0.001,1.0,28.982389348745347,0.9462842121720314,279.0,258.0818880164613
253.15,9764,184,879,239.04817755,1800192,,,,,,,,,
275.58,9772,184,880,232.44232241999998,1802240,0.005775573663413525,0.007086666766554117,879,0.001,1.0,21.483082690276206,0.9501848742365837,,
278.75,9780,184,881,234.19633278,1804288,0.009491972625255585,0.021356552839279175,880,0.001,1.0,69.2913433432579,0.7961975634098053,,
280.99,9790,184,882,237.06989746,1806336,0.006078843027353287,0.015030372887849808,881,0.001,1.0,40.22988123893738,0.8686013072729111,,
291.36,9799,184,883,235.14061995,1808384,0.007521241903305054,0.007503779139369726,882,0.001,1.0,26.39788675904274,0.9037590473890305,,
296.14,9807,184,884,235.32170936,1810432,0.008126270957291126,0.007308138068765402,883,0.001,1.0,47.268045750260356,0.9731353875249624,,
297.51,9814,184,885,228.41503668000001,1812480,0.0054983822628855705,0.014410024508833885,884,0.001,1.0,138.16365005970002,0.8748533576726913,,
282.34,9821,184,886,232.36971486000002,1814528,0.007789191324263811,0.007877839729189873,885,0.001,1.0,175.03248572349548,0.8280420303344727,,
283.66,9828,184,887,232.27513441999997,1816576,0.00559972831979394,0.0029762887861579657,886,0.001,1.0,28.764990928769112,0.9631350263953209,,
283.0,9834,184,888,232.73984317000003,1818624,0.007912096567451954,0.006895373575389385,887,0.001,1.0,102.54705876111984,0.8533196300268173,,
281.66,9842,184,889,230.11238044,1820672,0.007717045955359936,0.008549995720386505,888,0.001,1.0,15.23632034957409,0.9252897799015045,,
281.86,9850,185,890,229.97073561000002,1822720,0.006284087430685759,0.006445039063692093,889,0.001,1.0,58.52579355835915,0.922325849533081,,
279.2,9857,185,891,225.77440773000006,1824768,0.006223253905773163,0.013181362301111221,890,0.001,1.0,14.93217846751213,0.9387356974184513,,
255.53,9864,185,892,230.66907920000006,1826816,0.005932008847594261,0.011247610673308372,891,0.001,1.0,83.57706907987594,0.8116912841796875,,
255.81,9870,185,893,230.67814825999997,1828864,0.007737249135971069,0.008840024471282959,892,0.001,1.0,86.67204504013061,0.8327158093452454,,
260.89,9877,185,894,226.93464977999997,1830912,0.002631988376379013,0.004884583875536919,893,0.001,1.0,62.540686768293384,0.8314251601696014,,
250.72,9884,185,895,229.27590755,1832960,0.009602835401892662,0.02102537453174591,894,0.001,1.0,52.84029775261879,0.744827926158905,,
245.88,9890,185,896,228.64287752999996,1835008,0.007333837449550629,0.06393766403198242,895,0.001,1.0,52.51565618515015,0.8149561285972595,,
245.88,9902,185,897,228.64287752999996,1837056,0.006458216346800327,0.00896519422531128,896,0.001,1.0,33.61976513564586,0.8993010222911835,,
269.96,9913,185,898,224.50409256999998,1839104,0.006558157503604889,0.018666639924049377,897,0.001,1.0,0.9514048534445465,0.34668558835983276,,
263.12,9927,185,899,226.68129716000004,1841152,0.005160445347428322,0.013765821233391762,898,0.001,1.0,90.80757621526718,0.9141635820269585,,
263.12,9941,185,900,226.68129716000004,1843200,0.008710846304893494,0.01468241959810257,899,0.001,1.0,49.952926218509674,0.8489850163459778,,
290.5,9948,185,901,223.77501560999997,1845248,0.006580830551683903,0.02550175040960312,900,0.001,1.0,0.45231163166463373,0.49760353565216064,,
289.3,9955,185,902,218.91724090000002,1847296,0.007884672842919827,0.00532951857894659,901,0.001,1.0,38.48337132930756,0.9215951785445213,,
291.0,9963,185,903,217.50493711999997,1849344,0.0075920699164271355,0.00733574852347374,902,0.001,1.0,46.99232875704765,0.8154382556676865,,
305.77,9973,185,904,216.85453261000004,1851392,0.006926172878593206,0.006353230215609074,903,0.001,1.0,42.69857934117317,0.9479969032108784,,
306.32,9981,185,905,214.26678905,1853440,0.009477348066866398,0.0134006692096591,904,0.001,1.0,55.53582355231047,0.9336472302675247,,
317.82,9990,185,906,213.03873295999998,1855488,0.009208858013153076,0.0161647479981184,905,0.001,1.0,55.858997172117235,0.8045879900455475,,
317.89,9999,185,907,209.79912750000003,1857536,0.004025976173579693,0.011237341910600662,906,0.001,1.0,48.850121688842776,0.7832791805267334,,
319.42,10006,185,908,214.58385612000006,1859584,0.006928309798240662,0.048955198377370834,907,0.001,1.0,33.484719747304915,0.8132137507200241,,
313.3,10013,185,909,214.06512591999999,1861632,0.005776417441666126,0.009487195871770382,908,0.001,1.0,30.56662350296974,0.8486753851175308,,
315.92,10021,185,910,217.65489590000004,1863680,0.005952745210379362,0.011923141777515411,909,0.001,1.0,37.33599129617214,0.9165914356708527,,
318.7,10028,186,911,219.39106309000002,1865728,0.007355354260653257,0.02070634439587593,910,0.001,1.0,33.556925761699674,0.8632538914680481,,
293.14,10035,186,912,230.12921086999995,1867776,0.008003504946827888,0.01317998394370079,911,0.001,1.0,17.422160339355468,0.8829766362905502,,
294.97,10043,186,913,233.66374095,1869824,0.00837875809520483,0.01020048838108778,912,0.001,1.0,14.651302686333656,0.9411597587168217,,
268.07,10050,186,914,238.98752693999998,1871872,0.009429734200239182,0.015342354774475098,913,0.001,1.0,13.942853480577469,0.9286275878548622,,
267.06,10057,186,915,241.31735805000005,1873920,0.007115711458027363,0.012332426384091377,914,0.001,1.0,13.842921215295792,0.932924285531044,,
266.51,10065,186,916,239.61579928999998,1875968,0.002034249249845743,0.008196011185646057,915,0.001,1.0,34.31796881556511,0.8542014509439468,,
252.77,10072,186,917,241.86202779000004,1878016,0.0021559996530413628,0.009903493337333202,916,0.001,1.0,58.42424190044403,0.8229677826166153,,
244.48,10080,186,918,247.55538842,1880064,0.006616512779146433,0.0071326447650790215,917,0.001,1.0,99.29955466985703,0.8131143748760223,,
251.47,10087,186,919,246.59938916,1882112,0.006205998361110687,0.010793207213282585,918,0.001,1.0,34.64090198874474,0.8809534758329391,,
249.35,10094,186,920,246.74658179999997,1884160,0.007601106073707342,0.01732652261853218,919,0.001,1.0,35.03055263757706,0.7766171246767044,,
249.49,10102,186,921,248.72912051,1886208,0.009804068133234978,0.009841776452958584,920,0.001,1.0,15.58754332959652,0.9260561466217041,,
244.51,10110,186,922,238.04230759,1888256,0.006201867014169693,0.008177143521606922,921,0.001,1.0,16.395133984088897,0.9260326772928238,,
242.06,10117,186,923,235.33212321,1890304,0.0072422027587890625,0.012620605528354645,922,0.001,1.0,45.443796238303186,0.867611899971962,,
239.11,10123,186,924,230.72386689999996,1892352,0.008134379051625729,0.007301234174519777,923,0.001,1.0,28.903139436244963,0.9156921207904816,,
241.1,10131,186,925,230.12874760999995,1894400,0.007652137894183397,0.014294528402388096,924,0.001,1.0,23.86943365037441,0.874186635017395,,
241.81,10138,187,926,230.31660047999998,1896448,0.0063351234421133995,0.012729131616652012,925,0.001,1.0,29.59813247323036,0.8358288407325745,,
240.9,10146,187,927,229.50883919,1898496,0.008034391328692436,0.04405726119875908,926,0.001,1.0,16.516523313522338,0.9273055419325829,,
,,,,,1900000,0.007598605006933212,0.008583706803619862,927,0.001,1.0,56.31799780130386,0.8763556405901909,228.2,261.9243771742282
235.31,10155,187,928,222.48582221000004,1900544,,,,,,,,,
252.01,10164,187,929,218.66196466999997,1902592,0.007101387716829777,0.0129108726978302,928,0.001,1.0,65.05910201668739,0.8816758170723915,,
253.03,10171,187,930,219.70354296000002,1904640,0.005959612317383289,0.012321188114583492,929,0.001,1.0,46.42211462259293,0.887400895357132,,
259.25,10178,187,931,219.95196607999998,1906688,0.008340507745742798,0.019085872918367386,930,0.001,1.0,28.70176402926445,0.8818839937448502,,
259.25,10190,187,932,219.95196607999998,1908736,0.006703706458210945,0.005296057090163231,931,0.001,1.0,83.65939128398895,0.7910827696323395,,
278.79,10198,187,933,214.20302388999997,1910784,0.006772907450795174,0.007074680645018816,932,0.001,1.0,1.2202751703560353,-0.19858157634735107,,
280.71,10206,187,934,213.08768666,1912832,0.006137370597571135,0.0073182424530386925,933,0.001,1.0,30.07214749455452,0.9409164004027843,,
278.28,10213,187,935,210.89530913,1914880,0.006538896821439266,0.011270899325609207,934,0.001,1.0,51.142808401584624,0.8921379297971725,,
281.91,10220,187,936,219.97940767,1916928,0.007191843818873167,0.01185362134128809,935,0.001,1.0,68.14619046151638,0.6766632795333862,,
281.52,10228,187,937,219.86786764000001,1918976,0.006227215752005577,0.007561707403510809,936,0.001,1.0,30.60582677125931,0.881421372294426,,
287.0,10236,187,938,219.14090637,1921024,0.008456099778413773,0.02202402427792549,937,0.001,1.0,36.07508143782616,0.9006255492568016,,
