train/delta_std,train/iterations,rollout/return_std,rollout/ep_rew_mean,rollout/ep_len_mean,train/step_size,train/learning_rate,time/total_timesteps,time/time_elapsed,time/fps,eval/mean_ep_length,eval/mean_reward
0.05,1196,113.12081909179688,-55.071716249999994,103.5,2.2100262867752463e-05,0.02,1611555,2211,728,,
0.05,1197,63.286476135253906,-45.7873826875,90.9375,3.95029092032928e-05,0.02,1613010,2213,728,,
0.05,1198,124.94110107421875,-60.2298850625,112.625,2.000942731683608e-05,0.02,1614812,2215,728,,
0.05,1199,171.2908935546875,-103.0940445625,106.6875,1.4595055290556047e-05,0.02,1616519,2217,729,,
0.05,1200,120.78080749511719,-3.9873741875000004,143.125,2.0698653315776028e-05,0.02,1618809,2219,729,,
0.05,1201,130.71429443359375,-7.334639874999997,134.875,1.912568222905975e-05,0.02,1620967,2222,729,,
0.05,1202,100.27100372314453,-53.515246687499996,98.4375,2.4932431188062765e-05,0.02,1622542,2224,729,,
0.05,1203,130.93280029296875,17.297931062500005,138.25,1.9093762603006326e-05,0.02,1624754,2226,729,,
0.05,1204,105.18296813964844,-47.2988089375,114.6875,2.376810516580008e-05,0.02,1626589,2228,729,,
0.05,1205,145.15658569335938,15.486990750000004,145.3125,1.7222781025338918e-05,0.02,1628914,2231,729,,
0.05,1206,133.0100555419922,0.8390881874999998,227.25,1.8795570213114843e-05,0.02,1632550,2238,729,,
0.05,1207,93.4323501586914,-61.990241,107.0,2.6757326850201935e-05,0.02,1634262,2239,729,,
0.05,1208,109.61222839355469,-58.14470568749999,121.6875,2.280767512274906e-05,0.02,1636209,2242,729,,
0.05,1209,85.57624053955078,-33.8495116875,106.875,2.9213717425591312e-05,0.02,1637919,2244,729,,
0.05,1210,143.73875427246094,-22.034295750000002,135.375,1.739266372169368e-05,0.02,1640085,2246,729,,
0.05,1211,102.8528823852539,-53.148681624999995,132.4375,2.4306562409037724e-05,0.02,1642204,2249,730,,
0.05,1212,145.03826904296875,-42.35736575000001,125.5,1.7236829080502503e-05,0.02,1644212,2251,730,,
0.05,1213,145.03384399414062,27.147999687499997,153.0,1.7237354768440127e-05,0.02,1646660,2254,730,,
0.05,1214,134.72540283203125,-79.5253715625,122.9375,1.8556262148194946e-05,0.02,1648627,2256,730,,
0.05,1215,147.28814697265625,-18.159654562499995,128.8125,1.6973532183328643e-05,0.02,1650688,2258,730,,
0.05,1216,93.99514770507812,-34.829908187499996,140.875,2.659711753949523e-05,0.02,1652942,2261,730,,
0.05,1217,120.1730728149414,-23.814324687499997,122.3125,2.0803328879992478e-05,0.02,1654899,2263,731,,
0.05,1218,175.38198852539062,-11.626133937499999,144.8125,1.4254599591367878e-05,0.02,1657216,2266,731,,
0.05,1219,134.8924560546875,-29.5447615,115.125,1.8533281036070548e-05,0.02,1659058,2268,731,,
0.05,1220,83.42481231689453,-21.4757249375,98.875,2.9967102818773128e-05,0.02,1660640,2270,731,,
0.05,1221,109.74560546875,-15.001371125000002,112.6875,2.277995372423902e-05,0.02,1662443,2272,731,,
0.05,1222,118.05335235595703,-25.4229605625,135.875,2.1176865629968233e-05,0.02,1664617,2274,731,,
0.05,1223,128.4899139404297,-19.1755329375,142.625,1.9456780137261376e-05,0.02,1666899,2277,731,,
0.05,1224,151.12481689453125,-27.9822874375,157.8125,1.6542617231607437e-05,0.02,1669424,2280,732,,
0.05,1225,155.06027221679688,-12.481089312499998,482.75,1.6122763554449193e-05,0.02,1677148,2298,729,,
0.05,1226,135.4964141845703,-48.6137190625,118.0,1.8450671632308513e-05,0.02,1679036,2300,729,,
0.05,1227,106.76620483398438,-50.4151390625,107.75,2.3415648684022017e-05,0.02,1680760,2302,730,,
0.05,1228,179.54739379882812,49.164452375,208.5625,1.3923900041845627e-05,0.02,1684097,2307,729,,
0.05,1229,78.33539581298828,-67.78934,107.875,3.1914052669890225e-05,0.02,1685823,2309,730,,
0.05,1230,117.43048858642578,3.49758375,163.4375,2.1289190044626594e-05,0.02,1688438,2312,730,,
0.05,1231,136.40716552734375,-45.234163875,122.6875,1.8327482393942773e-05,0.02,1690401,2314,730,,
0.05,1232,82.1820068359375,-58.65467662499999,113.25,3.042028401978314e-05,0.02,1692213,2316,730,,
0.05,1233,104.2869644165039,-20.730661250000004,109.3125,2.3972314011189155e-05,0.02,1693962,2318,730,,
0.05,1234,156.37872314453125,-47.10534424999999,107.6875,1.5986828657332808e-05,0.02,1695685,2320,730,,
0.05,1235,185.3889617919922,-75.01923562500001,121.875,1.3485160707205068e-05,0.02,1697635,2322,730,,
0.05,1236,96.084716796875,-48.1030719375,109.1875,2.6018704375019297e-05,0.02,1699382,2324,731,,
,,,,,,,1700000,,,106.2,30.350495076954815
0.05,1237,97.74922943115234,-48.518626125,111.625,2.5575649488018826e-05,0.02,1701168,2326,731,,
0.05,1238,150.3726348876953,-29.154721812499997,110.9375,1.662536487856414e-05,0.02,1702943,2328,731,,
0.05,1239,102.77719116210938,5.660519062500001,99.0625,2.4324461264768615e-05,0.02,1704528,2330,731,,
0.05,1240,131.1107635498047,-28.318129625000005,111.125,1.9067847460974008e-05,0.02,1706306,2332,731,,
0.05,1241,125.87958526611328,-23.072191562500002,126.5625,1.986024835787248e-05,0.02,1708331,2335,731,,
0.05,1242,121.13944244384766,-63.79519,113.625,2.0637375200749375e-05,0.02,1710149,2337,731,,
0.05,1243,130.5415802001953,3.619375437500004,133.5,1.9150986190652475e-05,0.02,1712285,2339,731,,
0.05,1244,118.62783813476562,-32.26338,110.0,2.1074311007396318e-05,0.02,1714045,2341,732,,
0.05,1245,114.55877685546875,-72.5067931875,131.9375,2.1822857888764702e-05,0.02,1716156,2344,732,,
0.05,1246,178.624267578125,-34.99139756249999,134.5,1.39958583531552e-05,0.02,1718308,2346,732,,
0.05,1247,91.20310974121094,-46.429815687499996,168.375,2.7411344490246847e-05,0.02,1721002,2352,731,,
0.05,1248,135.9864959716797,-28.727977375000002,157.75,1.8384178474661894e-05,0.02,1723526,2356,731,,
0.05,1249,161.50282287597656,-16.2927860625,131.375,1.547960528114345e-05,0.02,1725628,2359,731,,
0.05,1250,146.39805603027344,-46.6588225,142.8125,1.707672890916001e-05,0.02,1727913,2361,731,,
0.05,1251,125.83320617675781,11.267015437499996,166.75,1.9867567971232347e-05,0.02,1730581,2365,731,,
0.05,1252,126.69275665283203,-40.17209193749999,112.375,1.973277539946139e-05,0.02,1732379,2367,731,,
0.05,1253,128.3232421875,-29.345440937499994,220.25,1.948205135704484e-05,0.02,1735903,2376,730,,
0.05,1254,173.01145935058594,-3.0946056250000025,159.875,1.4449909031100105e-05,0.02,1738461,2379,730,,
0.05,1255,142.27020263671875,-38.4620488125,138.0,1.7572196156834252e-05,0.02,1740669,2381,730,,
0.05,1256,138.57772827148438,-65.947147375,112.75,1.804041676223278e-05,0.02,1742473,2383,730,,
0.05,1257,186.1228790283203,50.1535421875,184.25,1.3431987099465914e-05,0.02,1745421,2388,730,,
0.05,1258,169.91526794433594,53.85655531249999,222.3125,1.4713215023220982e-05,0.02,1748978,2393,730,,
0.05,1259,146.68931579589844,21.520810812500006,162.625,1.7042822946677916e-05,0.02,1751580,2396,730,,
0.05,1260,122.39674377441406,-87.18128481250001,119.0625,2.042537926172372e-05,0.02,1753485,2398,731,,
0.05,1261,114.7905044555664,-49.8518050625,174.25,2.1778803784400225e-05,0.02,1756273,2404,730,,
0.05,1262,152.96705627441406,-0.37357131249999753,150.875,1.634338877920527e-05,0.02,1758687,2407,730,,
0.05,1263,67.16089630126953,-98.1785483125,222.9375,3.7224039260763675e-05,0.02,1762254,2415,729,,
0.05,1264,183.74867248535156,21.991779312499993,151.8125,1.360553960694233e-05,0.02,1764683,2418,729,,
0.05,1265,127.63639068603516,-78.72712125000001,120.625,1.9586888811318204e-05,0.02,1766613,2421,729,,
0.05,1266,127.05130004882812,-41.9680639375,112.875,1.967709067685064e-05,0.02,1768419,2423,729,,
0.05,1267,192.04519653320312,-32.498576375000006,223.875,1.3017768651479855e-05,0.02,1772001,2431,728,,
0.05,1268,108.42501068115234,-119.4040160625,113.0625,2.305740963493008e-05,0.02,1773810,2434,728,,
0.05,1269,121.98675537109375,-92.86962475000001,125.8125,2.049402792181354e-05,0.02,1775823,2436,728,,
0.05,1270,169.895263671875,-31.695930562499992,222.875,1.471494761062786e-05,0.02,1779389,2441,728,,
0.05,1271,106.24454498291016,-73.305228625,102.6875,2.3530617909273133e-05,0.02,1781032,2443,728,,
0.05,1272,148.10739135742188,-0.2978751250000009,114.6875,1.687964322627522e-05,0.02,1782867,2445,729,,
0.05,1273,128.67575073242188,-28.4760065625,126.0,1.94286803889554e-05,0.02,1784883,2447,729,,
0.05,1274,121.0971450805664,-36.9475958125,116.1875,2.0644582036766224e-05,0.02,1786742,2449,729,,
0.05,1275,109.16736602783203,-4.164036249999997,125.875,2.2900616386323236e-05,0.02,1788756,2451,729,,
0.05,1276,140.1803436279297,-15.934165437499999,104.375,1.783416882972233e-05,0.02,1790426,2453,729,,
0.05,1277,130.42713928222656,-71.54282131250001,164.375,1.916779001476243e-05,0.02,1793056,2458,729,,
0.05,1278,56.737613677978516,-48.675644750000004,80.8125,4.406248262966983e-05,0.02,1794349,2459,729,,
0.05,1279,118.07077026367188,-33.412441375,116.0,2.1173742425162345e-05,0.02,1796205,2461,729,,
0.05,1280,126.5059814453125,-2.2525401874999957,104.3125,1.9761910152737983e-05,0.02,1797874,2463,729,,
0.05,1281,90.14427185058594,-39.891585625,109.875,2.7733321985579096e-05,0.02,1799632,2465,730,,
,,,,,,,1800000,,,95.6,19.57604944881725
0.05,1282,102.60126495361328,-16.04068775,118.8125,2.4366170691791922e-05,0.02,1801533,2467,730,,
0.05,1283,197.28150939941406,38.225133,143.5,1.2672246157308109e-05,0.02,1803829,2470,730,,
0.05,1284,123.9603042602539,-15.181887937500003,116.25,2.01677448785631e-05,0.02,1805689,2472,730,,
0.05,1285,144.80372619628906,-14.3511616875,171.9375,1.7264748748857528e-05,0.02,1808440,2475,730,,
0.05,1286,128.18846130371094,15.939255624999996,129.125,1.9502534996718168e-05,0.02,1810506,2478,730,,
0.05,1287,158.8217315673828,-8.430944687500002,155.625,1.574091766087804e-05,0.02,1812996,2481,730,,
0.05,1288,135.8436279296875,-62.168462687499996,113.6875,1.8403512513032183e-05,0.02,1814815,2482,730,,
0.05,1289,162.44174194335938,-0.9089911874999999,186.5625,1.5390132830361836e-05,0.02,1817800,2486,730,,
0.05,1290,147.20928955078125,-60.5777834375,121.3125,1.6982623492367566e-05,0.02,1819741,2488,731,,
0.05,1291,80.45341491699219,-76.162886,166.5,3.1073883292265236e-05,0.02,1822405,2494,730,,
0.05,1292,100.5291748046875,-35.128340875000006,110.625,2.486840276105795e-05,0.02,1824175,2496,730,,
0.05,1293,82.48201751708984,-18.339951875,99.4375,3.030963671335485e-05,0.02,1825766,2497,730,,
0.05,1294,114.1971206665039,-41.4506565625,88.875,2.1891970391152427e-05,0.02,1827188,2499,731,,
0.05,1295,90.96259307861328,-70.111041875,85.75,2.7483823942020535e-05,0.02,1828560,2500,731,,
0.05,1296,70.19464111328125,-12.514688249999999,91.6875,3.561525227269158e-05,0.02,1830027,2503,731,,
0.05,1297,124.09442138671875,4.739593687499992,108.6875,2.0145949747529812e-05,0.02,1831766,2507,730,,
0.05,1298,99.34241485595703,-38.9561338125,85.375,2.5165483748423867e-05,0.02,1833132,2509,730,,
0.05,1299,56.19938278198242,-55.173981749999996,101.0625,4.448447361937724e-05,0.02,1834749,2512,730,,
0.05,1300,125.0600814819336,-35.39377706249999,89.9375,1.9990391592727974e-05,0.02,1836188,2513,730,,
0.05,1301,170.79678344726562,-4.076219437500001,143.6875,1.4637277672591154e-05,0.02,1838487,2518,730,,
0.05,1302,139.05868530273438,-77.1831635,333.3125,1.797802178771235e-05,0.02,1843820,2553,722,,
0.05,1303,67.69414520263672,-58.415346562500005,182.8125,3.6930814530933276e-05,0.02,1846745,2559,721,,
0.05,1304,152.4085235595703,-81.55038775,103.6875,1.640328082430642e-05,0.02,1848404,2561,721,,
0.05,1305,102.78424835205078,-22.0145050625,104.125,2.4322793251485564e-05,0.02,1850070,2563,721,,
0.05,1306,140.19827270507812,-21.2312623125,108.1875,1.7831887817010283e-05,0.02,1851801,2566,721,,
0.05,1307,149.3899688720703,-37.4038830625,101.125,1.6734724340494722e-05,0.02,1853419,2568,721,,
0.05,1308,138.5821533203125,-24.629762062499992,110.375,1.8039840142591856e-05,0.02,1855185,2570,721,,
0.05,1309,143.48883056640625,19.349714749999997,124.0625,1.7422958990209736e-05,0.02,1857170,2573,721,,
0.05,1310,139.17987060546875,-0.4204703124999991,125.5625,1.7962367564905435e-05,0.02,1859179,2576,721,,
0.05,1311,155.40780639648438,-55.2653168125,103.0,1.6086707546492107e-05,0.02,1860827,2578,721,,
0.05,1312,111.87386322021484,-107.7150691875,93.9375,2.2346595869748853e-05,0.02,1862330,2580,721,,
0.05,1313,162.733154296875,-20.1363195625,134.8125,1.5362573321908712e-05,0.02,1864487,2584,721,,
0.05,1314,147.8603515625,-26.70976325,115.875,1.6907844837987795e-05,0.02,1866341,2587,721,,
0.05,1315,159.26235961914062,-56.449089125,103.75,1.5697367416578345e-05,0.02,1868001,2589,721,,
0.05,1316,122.25972747802734,-18.589328499999997,121.0625,2.044826942437794e-05,0.02,1869938,2592,721,,
0.05,1317,166.19471740722656,-18.021136874999996,137.4375,1.5042595805425663e-05,0.02,1872137,2596,721,,
0.05,1318,161.25169372558594,18.630036812500006,187.5625,1.5503712347708642e-05,0.02,1875138,2601,720,,
0.05,1319,170.9227294921875,-44.7528543125,100.0,1.4626491974922828e-05,0.02,1876738,2603,720,,
0.05,1320,90.73172760009766,-99.1014124375,105.375,2.755375680862926e-05,0.02,1878424,2605,721,,
0.05,1321,99.2466049194336,-76.42952499999998,106.375,2.518977998988703e-05,0.02,1880126,2607,721,,
0.05,1322,157.65025329589844,-94.832288875,104.4375,1.5857887774473056e-05,0.02,1881797,2609,721,,
0.05,1323,115.6002426147461,-51.5024049375,133.5,2.1626252419082448e-05,0.02,1883933,2613,720,,
0.05,1324,158.39486694335938,-4.7618314999999996,310.6875,1.5783340131747536e-05,0.02,1888904,2641,714,,
0.05,1325,81.2718734741211,-46.669789375,85.1875,3.0760947993258014e-05,0.02,1890267,2643,715,,
0.05,1326,109.7743911743164,-29.7317829375,116.6875,2.277398198202718e-05,0.02,1892134,2645,715,,
0.05,1327,136.1990966796875,-14.917843437500002,106.1875,1.8355482097831555e-05,0.02,1893833,2647,715,,
0.05,1328,166.50436401367188,-58.44835125,159.9375,1.501462156738853e-05,0.02,1896392,2652,715,,
0.05,1329,136.98709106445312,-14.435182375,118.0625,1.8249893400934525e-05,0.02,1898281,2655,714,,
,,,,,,,1900000,,,157.4,63.41399902897158
0.05,1330,117.39421081542969,-49.6061598125,112.9375,2.1295767510309815e-05,0.02,1900088,2658,714,,
0.05,1331,91.18565368652344,-53.922794312499995,125.25,2.7416592274676077e-05,0.02,1902092,2661,714,,
0.05,1332,93.17498779296875,-49.83315075,115.25,2.683123602764681e-05,0.02,1903936,2664,714,,
0.05,1333,104.75162506103516,-67.8468605,102.1875,2.386597952863667e-05,0.02,1905571,2667,714,,
0.05,1334,54.552490234375,-90.257304875,76.875,4.5827422582078725e-05,0.02,1906801,2668,714,,
0.05,1335,88.47113800048828,-67.883513125,85.5625,2.8257802114239894e-05,0.02,1908170,2670,714,,
0.05,1336,173.71240234375,-32.330725125,118.9375,1.4391603144758847e-05,0.02,1910073,2672,714,,
0.05,1337,61.402313232421875,-57.3967613125,72.875,4.0715080103836954e-05,0.02,1911239,2673,714,,
0.05,1338,155.64254760742188,36.015354375,191.6875,1.6062445865827613e-05,0.02,1914306,2678,714,,
0.05,1339,99.07511901855469,-116.98828543750001,123.5,2.523337934690062e-05,0.02,1916282,2681,714,,
0.05,1340,49.346797943115234,-91.17237574999999,79.625,5.066184530733153e-05,0.02,1917556,2682,714,,
0.05,1341,108.60440063476562,-108.1866553125,88.375,2.3019325453788042e-05,0.02,1918970,2684,714,,
0.05,1342,66.7228775024414,-76.81316443749999,78.75,3.746840957319364e-05,0.02,1920230,2685,715,,
0.05,1343,118.7844467163086,-53.59671625,102.875,2.1046525944257155e-05,0.02,1921876,2687,715,,
0.05,1344,66.84294891357422,-41.994580562500005,82.1875,3.740109968930483e-05,0.02,1923191,2688,715,,
0.05,1345,102.17208099365234,-52.811787124999995,87.6875,2.4468523406540044e-05,0.02,1924594,2689,715,,
0.05,1346,87.15309143066406,-59.9588906875,110.625,2.8685155484708957e-05,0.02,1926364,2691,715,,
0.05,1347,84.44661712646484,-17.760634250000003,103.6875,2.960450183309149e-05,0.02,1928023,2693,715,,
0.05,1348,83.14004516601562,-100.6852833125,92.4375,3.0069744752836414e-05,0.02,1929502,2695,715,,
0.05,1349,116.2193603515625,-53.5467150625,112.3125,2.1511044906219468e-05,0.02,1931299,2697,715,,
0.05,1350,188.6605987548828,-98.248011125,100.4375,1.3251308701001108e-05,0.02,1932906,2699,716,,
0.05,1351,131.899169921875,-68.718658,82.875,1.8953871403937228e-05,0.02,1934232,2700,716,,
0.05,1352,60.47429656982422,-70.44603824999999,79.4375,4.1339877498103306e-05,0.02,1935503,2701,716,,
0.05,1353,135.38511657714844,-59.966403,116.25,1.8465840184944682e-05,0.02,1937363,2703,716,,
0.05,1354,66.17501831054688,-32.0820253125,87.6875,3.777860547415912e-05,0.02,1938766,2705,716,,
0.05,1355,157.51260375976562,-22.826185437499998,118.5,1.587174483574927e-05,0.02,1940662,2707,716,,
0.05,1356,93.21451568603516,-111.073145875,102.75,2.6819856429938227e-05,0.02,1942306,2709,716,,
0.05,1357,69.93866729736328,-61.56870575,88.5625,3.574560469132848e-05,0.02,1943723,2710,717,,
0.05,1358,137.92156982421875,-1.1566420625000031,119.3125,1.8126243958249688e-05,0.02,1945632,2713,717,,
0.05,1359,81.75900268554688,-44.018138875000005,147.1875,3.057767025893554e-05,0.02,1947987,2718,716,,
0.05,1360,68.67554473876953,-64.593323,93.4375,3.6403060221346095e-05,0.02,1949482,2720,716,,
0.05,1361,57.582366943359375,-68.9274954375,89.6875,4.341606836533174e-05,0.02,1950917,2723,716,,
0.05,1362,104.51570129394531,-74.30091912500001,265.375,2.3919850718812086e-05,0.02,1955163,2741,713,,
0.05,1363,77.31682586669922,-81.92711324999999,283.8125,3.23344866046682e-05,0.02,1959704,2773,706,,
0.05,1364,54.3447380065918,-55.51289687500001,93.1875,4.6002613089513034e-05,0.02,1961195,2774,706,,
0.05,1365,82.04639434814453,-27.5971284375,103.8125,3.0470564524875954e-05,0.02,1962856,2776,706,,
0.05,1366,99.2779312133789,-75.9784870625,90.3125,2.5181831006193534e-05,0.02,1964301,2778,706,,
0.05,1367,123.76753997802734,-95.3744781875,87.875,2.0199157006572932e-05,0.02,1965707,2780,707,,
0.05,1368,135.5770263671875,5.674273687500007,119.5,1.843970312620513e-05,0.02,1967619,2782,707,,
0.05,1369,87.5394515991211,-104.659846625,95.8125,2.8558552003232762e-05,0.02,1969152,2783,707,,
0.05,1370,58.941410064697266,-73.2824605625,185.25,4.24149984610267e-05,0.02,1972116,2789,706,,
0.05,1371,54.06360626220703,-40.8705985,89.25,4.624182838597335e-05,0.02,1973544,2791,707,,
0.05,1372,40.54423522949219,-18.5015828125,89.375,6.166104867588729e-05,0.02,1974974,2792,707,,
0.05,1373,60.2376708984375,-83.31441875,86.375,4.150226595811546e-05,0.02,1976356,2794,707,,
0.05,1374,116.2867431640625,-79.50757462500002,122.1875,2.1498579371836968e-05,0.02,1978311,2796,707,,
0.05,1375,84.15178680419922,-39.177052687499994,105.6875,2.9708220608881675e-05,0.02,1980002,2798,707,,
0.05,1376,109.90664672851562,-51.8297484375,101.6875,2.2746575268683955e-05,0.02,1981629,2800,707,,
0.05,1377,156.95118713378906,-63.382222750000004,95.9375,1.5928519133012742e-05,0.02,1983164,2802,707,,
0.05,1378,104.2645034790039,-48.76075887499999,90.5625,2.3977478122105822e-05,0.02,1984613,2803,707,,
0.05,1379,84.1220932006836,-22.8299553125,167.9375,2.9718707082793117e-05,0.02,1987300,2809,707,,
0.05,1380,64.33439636230469,-66.152011125,93.625,3.885945989168249e-05,0.02,1988798,2811,707,,
0.05,1381,178.8068084716797,-48.817395937499995,107.875,1.3981570191390347e-05,0.02,1990524,2813,707,,
0.05,1382,157.60687255859375,-41.243931187499996,111.625,1.5862251530052163e-05,0.02,1992310,2815,707,,
0.05,1383,139.1817169189453,-4.887597625000005,117.4375,1.796212927729357e-05,0.02,1994189,2817,707,,
0.05,1384,111.43437957763672,-30.995872937499996,119.8125,2.243472590635065e-05,0.02,1996106,2819,707,,
0.05,1385,166.18089294433594,-73.9356001875,128.875,1.5043847270135302e-05,0.02,1998168,2822,708,,
0.05,1386,103.48271942138672,-76.6344864375,100.5625,2.415862400084734e-05,0.02,1999777,2824,708,,
,,,,,,,2000000,,,136.2,77.819417571657
0.05,1387,96.19766998291016,-66.6118625,94.5625,2.5988156266976148e-05,0.02,2001290,2826,708,,
0.05,1388,139.93707275390625,-44.863952749999996,121.0,1.786517350410577e-05,0.02,2003226,2828,708,,
0.05,1389,136.96543884277344,-18.740074375,106.4375,1.825277831812855e-05,0.02,2004929,2830,708,,
0.05,1390,164.82772827148438,-59.864224875000005,121.6875,1.5167350284173153e-05,0.02,2006876,2833,708,,
0.05,1391,130.63624572753906,-51.62104849999999,138.5,1.913710730150342e-05,0.02,2009092,2836,708,,
