rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,time/iterations,rollout/ep_rew_mean,train/loss,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/entropy_loss,train/clip_range,train/approx_kl,train/n_updates,train/value_loss,eval/mean_ep_length,eval/mean_reward
291.68,9944,162,1619968,791,241.54249409,19.881122589111328,0.0003,0.0330078125,-0.0028015933305141514,0.7258778512477875,-0.26641766163520514,0.2,0.0037873993,7900,55.82614686787129,,
290.94,9952,162,1622016,792,241.49906866999993,3.1095774173736572,0.0003,0.08984375,-0.0031152087925875095,0.8738978058099747,-0.2794129136018455,0.2,0.009945357,7910,8.980911967158317,,
290.86,9961,163,1624064,793,241.79939801,3.048884868621826,0.0003,0.04501953125,-0.00011110969790024683,0.9101982340216637,-0.2912798201199621,0.2,0.004334069,7920,8.12132321074605,,
291.25,9969,163,1626112,794,243.69319252999998,4.22957706451416,0.0003,0.050048828125,-0.0024780247258604504,0.8709239810705185,-0.2824874292127788,0.2,0.0051762345,7930,9.608847894519567,,
291.38,9979,163,1628160,795,242.66099276999998,4.036616802215576,0.0003,0.0677734375,-0.0023006918170722203,0.9156361371278763,-0.29408370731398464,0.2,0.012855488,7940,8.807259058952331,,
282.9,9988,163,1630208,796,244.76447628000003,4.062285423278809,0.0003,0.04052734375,1.1981024726992473e-05,0.6699613034725189,-0.3100585718639195,0.2,0.0048027514,7950,45.075347050279376,,
283.89,9998,163,1632256,797,247.20949393999996,4.260278224945068,0.0003,0.0259765625,-0.00025636550271883606,0.8574804216623306,-0.2986182725522667,0.2,0.003786223,7960,11.320812989398837,,
283.89,10014,163,1634304,798,247.20949393999996,5.844314098358154,0.0003,0.04443359375,-0.0011959095420024824,0.9916151762008667,-0.42135997842997314,0.2,0.007579222,7970,9.351394414901733,,
310.83,10024,163,1636352,799,240.91224053,2.5509371757507324,0.0003,0.15771484375,-0.004405794172635069,0.7317051589488983,-0.7392364125698805,0.2,0.019691017,7980,7.119183058664203,,
311.11,10032,163,1638400,800,242.44199586,27.47639274597168,0.0003,0.04921875,-0.0026696770160924642,0.9751377068459988,-0.4034062550403178,0.2,0.006024249,7990,42.23305734246969,,
311.11,10045,163,1640448,801,242.44199586,5.554691314697266,0.0003,0.0740234375,-0.0024378952613915315,0.9798590615391731,-0.350447193114087,0.2,0.008390965,8000,13.302453818172216,,
341.92,10055,163,1642496,802,236.68109290000004,1.040002703666687,0.0003,0.09697265625,-0.003191494518250693,0.8411070704460144,-0.7395249683409929,0.2,0.0022586395,8010,2.251852719672024,,
329.05,10063,163,1644544,803,240.89231351,45.427696228027344,0.0003,0.05048828125,-0.003698752554191742,0.972721679136157,-0.4183189510367811,0.2,0.0051767584,8020,29.695219495892523,,
301.56,10072,163,1646592,804,249.9168045,5.287685394287109,0.0003,0.068701171875,-0.0006305178903858177,0.9068158566951752,-0.3021393395960331,0.2,0.0076009817,8030,9.843785205483437,,
302.38,10080,163,1648640,805,249.39255612,6.079083442687988,0.0003,0.027978515625,-0.001026701831142418,0.8991689085960388,-0.274940493889153,0.2,0.0023326143,8040,55.384590305387974,,
302.38,10090,163,1650688,806,249.39255612,2.803921937942505,0.0003,0.049169921875,-0.00043189701027586126,0.8910799622535706,-0.3161876633763313,0.2,0.005003604,8050,11.256083012372255,,
330.05,10099,163,1652736,807,245.95659775000001,0.3252546787261963,0.0003,0.164306640625,-0.007703203041455708,0.947283610701561,-0.5059331454336643,0.2,0.011748414,8060,1.807690763194114,,
330.05,10113,163,1654784,808,245.95659775000001,0.8993282914161682,0.0003,0.111767578125,-0.0008164156279235613,0.9805441275238991,-0.49399236692115667,0.2,0.013409225,8070,4.272278548125177,,
357.58,10122,163,1656832,809,239.88677880000006,0.013660501688718796,0.0003,0.40009765625,-0.020138794908416458,0.3541373014450073,-0.6648412855342031,0.2,0.029687803,8080,0.5385427543427795,,
357.58,10136,163,1658880,810,239.88677880000006,7.038426876068115,0.0003,0.036572265625,-0.004122051289596129,0.9879649206995964,-0.4528903259895742,0.2,0.006579016,8090,11.332800025120378,,
380.96,10146,163,1660928,811,224.15939196,0.5412351489067078,0.0003,0.0904296875,-0.0015921593192615546,0.6314524412155151,-0.6326373008079826,0.2,0.014616519,8100,1.6047861642204224,,
380.43,10154,163,1662976,812,224.47715843999998,30.57322120666504,0.0003,0.025732421875,-0.0010227049111563246,0.9043958485126495,-0.32229573614895346,0.2,0.0038619896,8110,65.50585773587227,,
381.69,10162,163,1665024,813,225.92006437000003,7.566549301147461,0.0003,0.031494140625,-0.0008386531062569702,0.7609466463327408,-0.2828507435973734,0.2,0.0047434205,8120,21.610758378356696,,
379.07,10171,163,1667072,814,222.35994775,3.309964179992676,0.0003,0.04853515625,-0.00017807392869144677,0.897360049188137,-0.2798089381307364,0.2,0.003159734,8130,8.82210397720337,,
379.08,10184,163,1669120,815,222.43273567,31.424665451049805,0.0003,0.032666015625,-0.0002851060780812986,0.8612020164728165,-0.3040537457447499,0.2,0.0039163195,8140,116.87734760344028,,
404.98,10196,163,1671168,816,215.23023379000003,1.528665542602539,0.0003,0.0318359375,-0.0006250341364648193,0.9740062337368727,-0.5031988793052733,0.2,0.0041509056,8150,7.252407617308199,,
370.91,10205,163,1673216,817,217.25355014999997,7.8321099281311035,0.0003,0.03515625,-0.0013437153644190402,0.9740128815174103,-0.3530881883576512,0.2,0.004827199,8160,11.634496341459453,,
379.25,10215,163,1675264,818,215.55738424999998,2.648563861846924,0.0003,0.02978515625,-0.0008858217137458268,0.9676350392401218,-0.3756216624751687,0.2,0.0035186997,8170,24.262987576425076,,
406.97,10232,163,1677312,819,206.58598136000003,51.23073959350586,0.0003,0.090283203125,-0.005564469483215362,0.8789839372038841,-0.47292871586978436,0.2,0.0068940306,8180,145.1687831491232,,
378.38,10241,163,1679360,820,212.43534305,0.5354133248329163,0.0003,0.181689453125,-0.004556201516243164,0.9960548458620906,-0.5818099440075457,0.2,0.011636138,8190,1.939640723913908,,
374.55,10249,164,1681408,821,214.08207871999994,3.390462875366211,0.0003,0.053173828125,-0.0016605668453848921,0.7637375146150589,-0.29389076894149185,0.2,0.0018888392,8200,28.650990746170283,,
373.01,10259,164,1683456,822,212.19016131999996,4.9093170166015625,0.0003,0.041943359375,-0.00044883876471430996,0.8543564975261688,-0.27700113132596016,0.2,0.0021808697,8210,17.495731370896102,,
400.55,10278,163,1685504,823,202.14132385999997,10.299065589904785,0.0003,0.037255859375,-0.0012085209287761244,0.9670925289392471,-0.34131576810032127,0.2,0.0049601076,8220,38.99622979462147,,
398.86,10287,164,1687552,824,199.77756258000002,0.7922213077545166,0.0003,0.069970703125,0.002768235579424072,0.9844237826764584,-0.39552362393587825,0.2,0.00836782,8230,2.2013752177357673,,
343.6,10296,164,1689600,825,209.59611441000007,13.522125244140625,0.0003,0.018603515625,-0.0009074806366697885,0.8276414126157761,-0.2699721248820424,0.2,0.002451505,8240,85.2507138133049,,
322.22,10305,164,1691648,826,214.99838269000003,9.35950756072998,0.0003,0.01494140625,-0.0006557919936312828,0.891211986541748,-0.2920974533073604,0.2,0.001265301,8250,53.86581714451313,,
325.45,10313,164,1693696,827,217.99041949,15.757850646972656,0.0003,0.019970703125,-0.0011795968377555255,0.9708642102777958,-0.404132448323071,0.2,0.0028728414,8260,43.857817080616954,,
325.47,10321,164,1695744,828,217.51094005000002,134.70230102539062,0.0003,0.030810546875,-0.002336928118893411,0.5175350606441498,-0.27646920988336204,0.2,0.0013066775,8270,191.5581759929657,,
321.69,10329,164,1697792,829,211.53877638000003,3.9434926509857178,0.0003,0.040869140625,-0.0007603785707033239,0.8182384818792343,-0.26764180697500706,0.2,0.0040153256,8280,26.052714058756827,,
321.69,10339,164,1699840,830,211.53877638000003,27.054445266723633,0.0003,0.02412109375,-0.0017512091988464817,0.8939792662858963,-0.30365760033018885,0.2,0.0022585506,8290,109.1102130651474,,
,,,1700000,,,0.3906058669090271,0.0003,0.110107421875,-0.006960771719968761,0.965246394276619,-0.5419347058050334,0.2,0.03698505,8300,1.1397419851273298,784.2,166.4695329313122
352.35,10359,164,1701888,831,213.25035756999998,,,,,,,,,,,,
352.4,10369,164,1703936,832,214.16671377,11.849891662597656,0.0003,0.05322265625,-0.004489792748790933,0.8493677228689194,-0.3180543141439557,0.2,0.005630598,8310,100.48845544457436,,
352.32,10379,164,1705984,833,214.09725654,0.2675633728504181,0.0003,0.101123046875,0.0027098865364678206,0.9872776614502072,-0.5611813885159791,0.2,0.01998002,8320,2.8203215760178866,,
357.57,10388,164,1708032,834,211.58932934999996,1.2070916891098022,0.0003,0.079931640625,-0.0008936439015087671,0.992174937389791,-0.5193952922709286,0.2,0.012511188,8330,8.86690241843462,,
321.5,10397,164,1710080,835,218.65961871,43.82923126220703,0.0003,0.040966796875,-0.00026863605744438247,0.9291699081659317,-0.4142755143344402,0.2,0.004632705,8340,115.05105342417956,,
325.08,10407,164,1712128,836,216.00927703000002,36.64339828491211,0.0003,0.033642578125,-0.002068352091737324,0.8695742189884186,-0.30736299701966346,0.2,0.0047386345,8350,140.73364480137826,,
325.3,10416,164,1714176,837,213.42181171000001,6.681863307952881,0.0003,0.03984375,-0.003984989443415543,0.8990446329116821,-0.3885745686478913,0.2,0.010974831,8360,72.16411686986685,,
326.64,10428,164,1716224,838,216.43335531,13.427754402160645,0.0003,0.023876953125,-0.0014805671547946987,0.8602795302867889,-0.2794351128395647,0.2,0.0026971835,8370,69.69144449234008,,
326.26,10444,164,1718272,839,215.55253956,7.548945426940918,0.0003,0.0462890625,0.00017377727635903284,0.9508160427212715,-0.40404965206980703,0.2,0.0041554784,8380,17.252542182058097,,
327.04,10455,164,1720320,840,217.73316034999996,3.0355002880096436,0.0003,0.080615234375,-0.0006703165898215957,0.9883190374821424,-0.4050223948433995,0.2,0.017223448,8390,5.33456512466073,,
354.68,10473,164,1722368,841,207.48046540999997,5.3140997886657715,0.0003,0.046875,-0.0004694512201240286,0.960411187261343,-0.32294176099821925,0.2,0.0036811065,8400,15.010264202952385,,
352.48,10481,164,1724416,842,202.77095323,1.9991729259490967,0.0003,0.05947265625,0.0025294850223872346,0.9942655800841749,-0.4116272827610373,0.2,0.0031491984,8410,3.2759856950491666,,
345.68,10489,164,1726464,843,197.83110469,11.79285717010498,0.0003,0.01240234375,-0.00044751028472092005,0.8898968398571014,-0.2803730015642941,0.2,0.0012072524,8420,51.80177489221096,,
345.67,10498,164,1728512,844,197.40838287,5.065212726593018,0.0003,0.016943359375,-0.0017005028952553403,0.9174478650093079,-0.2652898340020329,0.2,0.001741088,8430,66.53820320367814,,
347.9,10507,164,1730560,845,193.28799561,9.924564361572266,0.0003,0.015234375,-0.0007502425036364002,0.9265831261873245,-0.29553402760066094,0.2,0.0025291017,8440,67.79932180643081,,
321.45,10517,164,1732608,846,197.93425965000003,5.983786582946777,0.0003,0.032666015625,-0.000902926593698794,0.9248590022325516,-0.2836088624317199,0.2,0.00217758,8450,36.171912647783756,,
294.7,10526,164,1734656,847,204.75296047,36.35028076171875,0.0003,0.040478515625,-0.004160611735278508,0.84772028028965,-0.3044213987421244,0.2,0.003250747,8460,53.67789048701525,,
295.94,10536,164,1736704,848,206.28385055999996,7.57891845703125,0.0003,0.056298828125,-0.0011135823238873853,0.8102467805147171,-0.3024746222421527,0.2,0.00521914,8470,17.31601125448942,,
291.8,10546,164,1738752,849,214.73903639,13.072541236877441,0.0003,0.04228515625,-0.0011611647634708789,0.8862639889121056,-0.29436919670552014,0.2,0.004280621,8480,37.505711153149605,,
290.28,10557,164,1740800,850,217.63602332000002,25.813861846923828,0.0003,0.02841796875,-0.0017733360167767388,0.8176694959402084,-0.25422023721039294,0.2,0.002472313,8490,82.26322157979011,,
292.82,10565,164,1742848,851,218.80680981,16.757492065429688,0.0003,0.052587890625,-0.001014154200674966,0.8935028910636902,-0.28804544936865567,0.2,0.007945815,8500,47.9701325416565,,
293.65,10574,165,1744896,852,217.91106379000004,16.602638244628906,0.0003,0.02119140625,-0.00104482127353549,0.8260094672441483,-0.28214270565658806,0.2,0.0033393465,8510,68.71304180622101,,
293.65,10592,164,1746944,853,217.91106379000004,41.217674255371094,0.0003,0.052685546875,-0.0012337248597759753,0.9054074063897133,-0.3736901722848415,0.2,0.005637928,8520,125.88748044371604,,
303.05,10604,164,1748992,854,216.81795281000004,0.5084447860717773,0.0003,0.174951171875,-0.0046116918194456956,0.9577228352427483,-0.5636752908118069,0.2,0.015707579,8530,2.013259950466454,,
277.06,10614,164,1751040,855,229.29792259000004,8.176407814025879,0.0003,0.02109375,-0.0012785000159055925,0.9440972059965134,-0.3303440114017576,0.2,0.0017855767,8540,61.64534712284804,,
280.02,10622,165,1753088,856,233.87724991999997,28.72708511352539,0.0003,0.04736328125,-0.000702602604724234,0.8275999873876572,-0.29439193862490354,0.2,0.005032477,8550,61.65288611650467,,
278.38,10631,165,1755136,857,232.6870481,8.779585838317871,0.0003,0.034912109375,-0.0007960567985719535,0.9348298758268356,-0.30636513014324007,0.2,0.0035985257,8560,38.124381247162816,,
280.07,10640,165,1757184,858,231.84085005999998,11.869819641113281,0.0003,0.041259765625,-0.0014854908440611325,0.8305073827505112,-0.32127114278264346,0.2,0.0046822676,8570,65.70366919636726,,
282.42,10652,165,1759232,859,230.54482087999997,18.028432846069336,0.0003,0.019189453125,-0.001915030731470324,0.8665919601917267,-0.27595046660862865,0.2,0.0026207545,8580,81.1095129519701,,
310.42,10663,165,1761280,860,226.46699299,2.9761109352111816,0.0003,0.085595703125,-0.0032389153871918096,0.46994447708129883,-0.5564877052791417,0.2,0.0047091907,8590,28.373215159773828,,
315.14,10677,165,1763328,861,229.33595560000006,2.952321767807007,0.0003,0.06064453125,-0.0003956457512686029,0.9651806838810444,-0.4283827734179795,0.2,0.0059016235,8600,5.44003019426018,,
316.16,10691,165,1765376,862,228.48104238,20.168794631958008,0.0003,0.018212890625,-0.0009781103144632652,0.9125264659523964,-0.3137081381864846,0.2,0.0025487829,8610,78.80960083007812,,
315.33,10705,165,1767424,863,225.96478304999997,21.432985305786133,0.0003,0.01923828125,-0.001510317312204279,0.7651733011007309,-0.2792324113193899,0.2,0.0022881655,8620,37.00861149430275,,
344.68,10722,165,1769472,864,219.93097470000004,30.577600479125977,0.0003,0.085498046875,-0.002263809330906952,0.8503469675779343,-0.4082189309410751,0.2,0.005767772,8630,64.54725741744042,,
344.29,10731,165,1771520,865,219.64342391,0.9226770997047424,0.0003,0.121337890625,-0.0004956973076332361,0.970925597473979,-0.5106041047722101,0.2,0.009243387,8640,7.560627280920744,,
371.21,10742,165,1773568,866,215.21260749,20.803672790527344,0.0003,0.02490234375,-0.0023485466175770854,0.9711935017257929,-0.3537912938278168,0.2,0.0058653066,8650,23.571492068096994,,
369.27,10750,165,1775616,867,212.96734238000002,1.151946783065796,0.0003,0.353271484375,-0.005017234815750271,0.9929694700986147,-0.5518948166631162,0.2,0.016936298,8660,3.3338200393132866,,
369.21,10759,165,1777664,868,212.89191178000004,4.872267723083496,0.0003,0.043505859375,-0.001111620679148473,0.6829706728458405,-0.2950501426123083,0.2,0.004128934,8670,80.63238514959812,,
376.0,10768,165,1779712,869,206.44647846999996,12.722493171691895,0.0003,0.027490234375,-0.0032835528676514515,0.8639475703239441,-0.30477329818531873,0.2,0.0029363031,8680,76.29162029027938,,
376.29,10776,165,1781760,870,203.83840918,28.633567810058594,0.0003,0.021533203125,-0.002076879952073796,0.8894541189074516,-0.25805584858171643,0.2,0.0025542104,8690,98.34350774884224,,
342.18,10784,165,1783808,871,211.49822626999995,16.818740844726562,0.0003,0.0234375,-0.0025277766380895628,0.9147603288292885,-0.2635292216669768,0.2,0.0025345567,8700,94.34553069770337,,
343.32,10792,165,1785856,872,212.11835562,3.5894713401794434,0.0003,0.039453125,0.00015686656188336202,0.9625060185790062,-0.3080718353856355,0.2,0.0061687967,8710,35.80925403535366,,
344.76,10800,165,1787904,873,216.58737743999998,15.032441139221191,0.0003,0.0330078125,-0.0004402011094498448,0.805907666683197,-0.29023971329443154,0.2,0.003178344,8720,45.52285708934069,,
346.13,10809,165,1789952,874,220.57595214,5.554325103759766,0.0003,0.0654296875,-0.001515271241805749,0.6644867658615112,-0.27961255302652716,0.2,0.008145776,8730,18.90387377589941,,
312.33,10817,165,1792000,875,230.38661026000003,18.26706314086914,0.0003,0.045703125,-0.002976816028240137,0.8695870041847229,-0.27121939030475917,0.2,0.0062113525,8740,33.578171487152574,,
309.5,10825,165,1794048,876,232.29559747999997,8.805173873901367,0.0003,0.048193359375,-0.0002732878925598925,0.602035790681839,-0.2526042839512229,0.2,0.0026285478,8750,31.45952800065279,,
308.72,10833,165,1796096,877,233.84887552000004,3.9012765884399414,0.0003,0.0642578125,-0.001595780700154137,0.7759052962064743,-0.3012586367782205,0.2,0.011048048,8760,15.525692676007747,,
281.36,10842,165,1798144,878,246.25995024,5.101345539093018,0.0003,0.05556640625,-0.001722867987700738,0.7583143562078476,-0.2735355253331363,0.2,0.004965999,8770,19.524884948879482,,
,,,1800000,,,4.100003242492676,0.0003,0.07646484375,7.756864870316349e-05,0.9689745530486107,-0.4042980114929378,0.2,0.006074299,8780,23.115241669490935,240.0,268.97820641397004
299.36,10856,165,1800192,879,241.24517332,,,,,,,,,,,,
281.24,10864,165,1802240,880,249.94207387999998,2.3373732566833496,0.0003,0.03515625,-0.0029865246862755155,0.9626636505126953,-0.36309296153485776,0.2,0.0028436794,8790,52.64607320427895,,
282.16,10873,165,1804288,881,246.85727427999998,5.691738605499268,0.0003,0.02646484375,-0.0008437122734903824,0.9363862499594688,-0.2451898047234863,0.2,0.0021907964,8800,27.954113006591797,,
284.1,10882,165,1806336,882,244.72416535000005,8.159754753112793,0.0003,0.064990234375,0.0012460279533115682,0.6266067624092102,-0.28359197936952113,0.2,0.005345054,8810,56.77115514278412,,
278.51,10890,166,1808384,883,251.66738260000002,45.46034622192383,0.0003,0.021875,-0.0014644628769019618,0.8646232187747955,-0.2883123951032758,0.2,0.003132109,8820,95.07752021253108,,
271.94,10898,166,1810432,884,257.54646623,44.73780822753906,0.0003,0.037646484375,-0.0019002342298335862,0.8216581344604492,-0.2497822982724756,0.2,0.003536907,8830,34.332270830869675,,
276.01,10907,166,1812480,885,259.86925174000004,6.657159805297852,0.0003,0.05908203125,0.0005213389071286656,0.8649865239858627,-0.26265311022289095,0.2,0.005750165,8840,14.331330427527428,,
277.37,10916,166,1814528,886,257.52428096,4.752709865570068,0.0003,0.034716796875,-0.0011467135489510838,0.9472026377916336,-0.2354964768048376,0.2,0.0025618107,8850,18.95317662358284,,
278.68,10924,166,1816576,887,257.20629548,27.071517944335938,0.0003,0.020751953125,-0.00026323425663576927,0.9142997711896896,-0.22849001032300292,0.2,0.0016008405,8860,37.38296542167664,,
276.33,10933,166,1818624,888,258.49332956999996,6.370761871337891,0.0003,0.05283203125,-0.0006293452614045236,0.9234641194343567,-0.2885867790784687,0.2,0.005887762,8870,33.00916803628206,,
274.91,10941,166,1820672,889,256.97126456,4.409152984619141,0.0003,0.065576171875,-0.00015532112884102388,0.8551646918058395,-0.2717952873092145,0.2,0.013205952,8880,10.509593453258276,,
275.87,10951,166,1822720,890,255.59691137000002,4.685029983520508,0.0003,0.04873046875,-0.0019784151972999098,0.8765972927212715,-0.2840889329556376,0.2,0.005352175,8890,8.81682825088501,,
276.13,10959,166,1824768,891,255.06325468999995,3.314934730529785,0.0003,0.0568359375,0.0007215069272206165,0.9144824668765068,-0.26386393536813557,0.2,0.0035649016,8900,8.45852591469884,,
249.18,10968,166,1826816,892,255.71106270999994,3.18803334236145,0.0003,0.0583984375,-0.001424799967207946,0.9192394912242889,-0.2581729685887694,0.2,0.0043161707,8910,7.438162937015295,,
248.99,10976,166,1828864,893,258.26477514,3.7381701469421387,0.0003,0.04736328125,5.046117257734295e-05,0.7382714450359344,-0.2621917483862489,0.2,0.003895767,8920,30.055844528228043,,
244.96,10984,166,1830912,894,260.84754675,18.421377182006836,0.0003,0.0537109375,-0.0020532855007331817,0.8287957012653351,-0.2558489803224802,0.2,0.008808674,8930,25.38636123538017,,
244.96,10993,166,1832960,895,260.84754675,4.72757625579834,0.0003,0.096435546875,-0.009158464179199655,0.9687369354069233,-0.30549472202546896,0.2,0.015692554,8940,9.396398679167032,,
271.64,11002,166,1835008,896,256.62674703,0.3279667794704437,0.0003,0.131884765625,-0.0008473283902276308,0.9363410323858261,-0.5262822626158595,0.2,0.014291467,8950,0.4944860535208136,,
271.64,11011,166,1837056,897,256.49427474,3.081334114074707,0.0003,0.036083984375,-0.0012427696303348057,0.9369186535477638,-0.2773931162897497,0.2,0.0028580786,8960,10.975921136140823,,
267.85,11019,166,1839104,898,257.58256965,8.45982837677002,0.0003,0.046484375,-0.0010034113343863281,0.770499050617218,-0.2567385720089078,0.2,0.0040228222,8970,21.95221906900406,,
265.56,11027,166,1841152,899,257.27179191,4.510067939758301,0.0003,0.054345703125,-0.0003713223813974764,0.8545455485582352,-0.2678375557530671,0.2,0.0077990787,8980,11.239174705743789,,
263.94,11036,167,1843200,900,258.00550561999995,9.166351318359375,0.0003,0.032177734375,0.0011047931082430295,0.7123652398586273,-0.26110320664010944,0.2,0.0038130586,8990,40.895476046204564,,
265.08,11044,167,1845248,901,258.03193179000004,2.8466172218322754,0.0003,0.048681640625,0.0005020572985813488,0.8980438411235809,-0.2670323176775128,0.2,0.00379063,9000,11.427355650812387,,
265.49,11052,167,1847296,902,259.20617426,6.393434047698975,0.0003,0.046142578125,-0.0005930555693339556,0.8878216966986656,-0.26322960266843437,0.2,0.004558135,9010,9.046108527481556,,
265.19,11060,167,1849344,903,259.56827372000004,4.53169059753418,0.0003,0.049462890625,-0.0017798233217035885,0.9333165064454079,-0.25849806033074857,0.2,0.005380921,9020,7.928384730219841,,
265.66,11069,167,1851392,904,259.41041657,3.239840507507324,0.0003,0.066015625,-0.002090521282661939,0.9344229474663734,-0.27433039508759977,0.2,0.01001671,9030,6.898296529427171,,
277.04,11083,167,1853440,905,256.55584937000003,4.961028575897217,0.0003,0.043017578125,-0.0012017258268315345,0.9114832654595375,-0.25823838552460077,0.2,0.004815088,9040,11.734017083793878,,
277.22,11093,167,1855488,906,259.80883511,4.817746639251709,0.0003,0.14033203125,-0.0022964032032177784,0.9659110568463802,-0.4425697077065706,0.2,0.020661823,9050,10.256335335969926,,
277.5,11104,167,1857536,907,259.3629765499999,4.7921061515808105,0.0003,0.051123046875,-0.001478437323385151,0.9073366075754166,-0.26734148217365145,0.2,0.00290086,9060,9.265309267491102,,
298.75,11115,167,1859584,908,254.45502489999998,2.570537805557251,0.0003,0.155419921875,0.00010602931070025079,0.983365073800087,-0.49736742973327636,0.2,0.009430721,9070,7.381498167105019,,
270.93,11125,167,1861632,909,258.53668723000004,2.608736991882324,0.0003,0.0421875,-0.002201583488204051,0.9624007418751717,-0.34525051675736906,0.2,0.005601568,9080,50.63042389154434,,
271.08,11136,167,1863680,910,257.36716715999995,7.136661052703857,0.0003,0.038623046875,-0.0011622094323683995,0.8754308000206947,-0.25437321374192834,0.2,0.0031964895,9090,10.953825774788857,,
271.4,11149,167,1865728,911,254.16486999999995,6.802910327911377,0.0003,0.0640625,-0.0013426250610791613,0.9247670695185661,-0.2682123178616166,0.2,0.0035354067,9100,10.04434897005558,,
290.78,11162,167,1867776,912,249.08111450999996,34.720794677734375,0.0003,0.05947265625,-0.0048409914510557425,0.38815563917160034,-0.2610108856577426,0.2,0.0053156577,9110,124.06720495522022,,
291.26,11170,167,1869824,913,252.29170542999998,2.7570624351501465,0.0003,0.104443359375,-0.000974095519632101,0.9490622021257877,-0.4931885148398578,0.2,0.0060274163,9120,18.550768841058016,,
290.97,11178,167,1871872,914,251.46456975,7.8335700035095215,0.0003,0.050732421875,-0.0007974560379807371,0.905544213950634,-0.2613387114368379,0.2,0.005792858,9130,11.235754313319921,,
289.96,11187,167,1873920,915,250.61298595,3.2359533309936523,0.0003,0.049462890625,-0.0013208795877289957,0.8506632745265961,-0.25420190966688094,0.2,0.0054036416,9140,18.374275851994753,,
290.25,11195,167,1875968,916,250.37295501000006,5.166872501373291,0.0003,0.046923828125,-0.0005482070642756298,0.9090259596705437,-0.2509166247677058,0.2,0.0033823228,9150,9.175727104395628,,
289.95,11204,167,1878016,917,251.17206170000006,3.289372205734253,0.0003,0.058203125,-0.0014076963569095823,0.9330774173140526,-0.26738518038764597,0.2,0.013160575,9160,10.193902295827865,,
290.0,11213,167,1880064,918,251.29258947999998,3.135943651199341,0.0003,0.054248046875,6.797921960242093e-05,0.9165823385119438,-0.26539721302688124,0.2,0.0028226655,9170,11.58429686203599,,
279.31,11223,167,1882112,919,254.99737870999996,2.8617565631866455,0.0003,0.06923828125,-0.00032003617234295235,0.9440991133451462,-0.2698208805173635,0.2,0.009372832,9180,7.225108184292912,,
307.04,11237,167,1884160,920,248.7400619,1.4362943172454834,0.0003,0.048388671875,0.0019743926299270243,0.9863235596567392,-0.4554356222972274,0.2,0.003575112,9190,7.4483658343553545,,
304.65,11247,167,1886208,921,248.90969892,0.9986022114753723,0.0003,0.1541015625,0.0026058137969812377,0.998179430491291,-0.5994003536179662,0.2,0.010723611,9200,1.1079115229658782,,
283.3,11257,167,1888256,922,253.64761059000003,3.319723606109619,0.0003,0.039501953125,-0.0016419558327470441,0.8809309303760529,-0.2716544311027974,0.2,0.0027498207,9210,9.160742226988077,,
285.63,11267,167,1890304,923,253.87851934999998,5.589318752288818,0.0003,0.0322265625,-0.0025322259942186067,0.9146528244018555,-0.2664551304653287,0.2,0.0033308263,9220,9.530574873834848,,
284.05,11277,167,1892352,924,252.72294763999997,6.085673809051514,0.0003,0.06630859375,-0.002720816042710794,0.9534578174352646,-0.26097498699091376,0.2,0.010839274,9230,18.92157504707575,,
284.05,11288,167,1894400,925,252.72294763999997,6.910619735717773,0.0003,0.043115234375,-0.0025476529786828904,0.8908795714378357,-0.2688218814786524,0.2,0.0038718614,9240,9.974049270153046,,
311.9,11300,167,1896448,926,246.65149369,0.303952693939209,0.0003,0.130712890625,0.0008092334304819815,0.9801460988819599,-0.6438075296580792,0.2,0.0049276915,9250,2.3366984880529342,,
292.36,11309,167,1898496,927,253.35213162000002,0.7398456335067749,0.0003,0.14423828125,-0.0015340545338403898,0.9883741354569793,-0.44879027679562566,0.2,0.019386144,9260,8.825281183794141,,
,,,1900000,,,7.253366947174072,0.0003,0.030712890625,-0.0003618198257754557,0.9839971084147692,-0.4721908574923873,0.2,0.0016623855,9270,9.431708120927215,252.4,198.63311484489589
320.52,11323,167,1900544,928,250.90122872,,,,,,,,,,,,
332.61,11333,167,1902592,929,250.10831787000004,40.331932067871094,0.0003,0.161279296875,-0.0044111526927736126,0.9863564791157842,-0.5853253056295216,0.2,0.015797745,9280,21.412421702593566,,
332.61,11343,167,1904640,930,250.10831787000004,2.849378824234009,0.0003,0.06318359375,-0.0020663616407546213,0.8869787007570267,-0.4841453403234482,0.2,0.004999945,9290,13.218704840913414,,
360.56,11353,167,1906688,931,246.43315459000002,0.017050057649612427,0.0003,0.378955078125,-0.03226220804717741,0.937253512442112,-0.5188385230489075,0.2,0.039757844,9300,0.18461075681261718,,
361.3,11361,167,1908736,932,247.07797546,1.5770437717437744,0.0003,0.083642578125,-0.0018406204064376653,0.9954752940684557,-0.3661433015950024,0.2,0.0088428445,9310,5.052078560367226,,
363.6,11369,168,1910784,933,242.72348287,9.305899620056152,0.0003,0.0345703125,-0.0015072353344294243,0.8593143820762634,-0.25005299621261656,0.2,0.0031610508,9320,11.70022427663207,,
362.48,11378,168,1912832,934,242.94883879,28.13413429260254,0.0003,0.0380859375,-0.002047508290706901,0.8732698410749435,-0.2844747222028673,0.2,0.004090416,9330,100.58469383120537,,
