rollout/exploration_rate,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/episodes,time/total_timesteps,train/n_updates,train/learning_rate,train/loss,eval/mean_ep_length,eval/mean_reward
0.05,2886,-47.07161232999999,109,1303.85,1352,315128,66281,0.0001,0.45717036724090576,,
0.05,2902,-38.643894859999996,109,1286.5,1356,317399,66849,0.0001,1.4719353914260864,,
0.05,2922,-29.60634835999999,109,1254.99,1360,319906,67476,0.0001,0.3187035918235779,,
0.05,2943,-17.19593523,109,1187.43,1364,322530,68132,0.0001,0.4332825243473053,,
0.05,2960,-9.32175721,109,1118.15,1368,324501,68625,0.0001,1.3767167329788208,,
0.05,2977,1.8965468200000049,109,1043.5,1372,326883,69220,0.0001,0.5250861644744873,,
0.05,2990,4.842767920000001,109,1007.55,1376,328761,69690,0.0001,1.2279212474822998,,
0.05,3007,21.980713069999993,109,920.4,1380,330724,70180,0.0001,1.1136161088943481,,
0.05,3018,30.404192220000006,110,844.58,1384,332373,70593,0.0001,1.7649872303009033,,
0.05,3031,44.05181849999999,110,792.71,1388,334254,71063,0.0001,0.9509000778198242,,
0.05,3060,46.998084459999994,110,765.71,1392,338082,72020,0.0001,0.5211117267608643,,
0.05,3074,61.85150264,110,734.25,1396,340029,72507,0.0001,0.30975836515426636,,
0.05,3089,73.40071884,110,685.95,1400,342119,73029,0.0001,0.524574875831604,,
0.05,3097,69.89629354000002,110,641.7,1404,343490,73372,0.0001,5.793434143066406,,
0.05,3110,69.67004621,110,625.76,1408,345094,73773,0.0001,1.2468163967132568,,
0.05,3120,67.42257835000001,110,607.07,1412,346392,74097,0.0001,0.3620142340660095,,
0.05,3131,70.31070464000001,111,586.05,1416,348083,74520,0.0001,0.5445816516876221,,
0.05,3149,70.97299658000001,111,584.15,1420,350506,75126,0.0001,1.1138432025909424,,
0.05,3170,68.23549081,111,585.2,1424,353251,75812,0.0001,2.6997509002685547,,
0.05,3181,71.60842576,111,568.62,1428,354771,76192,0.0001,2.110077381134033,,
0.05,3193,69.16067509,111,556.23,1432,356736,76683,0.0001,1.31831693649292,,
0.05,3205,69.60282594,111,552.2,1436,358345,77086,0.0001,0.5413037538528442,,
0.05,3218,62.50254578,111,533.77,1440,360020,77504,0.0001,0.582809567451477,,
0.05,3231,58.98051522000001,111,522.12,1444,361758,77939,0.0001,2.0804433822631836,,
0.05,3243,61.09204435000001,112,510.0,1448,363417,78354,0.0001,0.886145830154419,,
0.05,3253,63.70716974000001,112,499.38,1452,365066,78766,0.0001,0.27939820289611816,,
0.05,3268,66.40778628,112,497.34,1456,367133,79283,0.0001,1.4493190050125122,,
0.05,3280,62.61093598999999,112,488.93,1460,368799,79699,0.0001,0.5092644691467285,,
0.05,3290,55.35372425,112,476.34,1464,370164,80040,0.0001,0.6967819929122925,,
0.05,3301,56.59116162,112,472.68,1468,371769,80442,0.0001,6.7270917892456055,,
0.05,3314,58.25972185,112,467.04,1472,373587,80896,0.0001,0.9878830909729004,,
0.05,3326,64.16532557000001,112,465.82,1476,375343,81335,0.0001,0.2674131989479065,,
0.05,3337,58.68199492000001,112,463.1,1480,377034,81758,0.0001,0.35798975825309753,,
0.05,3351,62.75302057000001,113,466.18,1484,378991,82247,0.0001,0.70412278175354,,
0.05,3371,68.06996177,113,469.2,1488,381174,82793,0.0001,3.2623367309570312,,
0.05,3385,69.29454013,113,451.0,1492,383182,83295,0.0001,1.5537841320037842,,
0.05,3399,68.62413332000001,113,451.43,1496,385172,83792,0.0001,3.453587770462036,,
0.05,3408,61.04775605000002,113,445.92,1500,386711,84177,0.0001,0.7171916961669922,,
0.05,3420,66.65104962000001,113,448.81,1504,388371,84592,0.0001,0.4379354417324066,,
0.05,3440,63.401571510000004,113,458.51,1508,390945,85236,0.0001,1.2394704818725586,,
0.05,3453,69.27881171000001,113,461.68,1512,392560,85639,0.0001,0.7293371558189392,,
0.05,3466,72.60246865,113,462.99,1516,394382,86095,0.0001,0.5709559917449951,,
0.05,3471,68.87549883,113,448.27,1520,395333,86333,0.0001,0.7668232917785645,,
0.05,3486,67.55815473999999,113,439.98,1524,397249,86812,0.0001,0.46101075410842896,,
0.05,3496,71.26672815,114,440.34,1528,398805,87201,0.0001,0.7608112692832947,,
0.05,,,,,,400000,87499,0.0001,0.929476797580719,324.2,78.14347180183935
0.05,3513,66.76487511,113,436.53,1532,400389,87597,0.0001,0.5902074575424194,,
0.05,3531,69.94508998,114,444.72,1536,402817,88204,0.0001,0.9302817583084106,,
0.05,3542,73.89957120999999,114,444.68,1540,404488,88621,0.0001,0.5123751163482666,,
0.05,3550,69.68867257000001,114,440.83,1544,405841,88960,0.0001,2.3047783374786377,,
0.05,3560,64.03562478999999,114,439.14,1548,407331,89332,0.0001,0.2001572847366333,,
0.05,3574,63.802823440000004,114,440.11,1552,409077,89769,0.0001,1.4855529069900513,,
0.05,3594,61.576996470000005,114,447.88,1556,411921,90480,0.0001,0.42078453302383423,,
0.05,3611,62.70675338000001,114,454.34,1560,414233,91058,0.0001,0.6830324530601501,,
0.05,3626,67.36221358,114,460.03,1564,416167,91541,0.0001,0.587114155292511,,
0.05,3636,64.08237694000002,114,459.16,1568,417685,91921,0.0001,1.9437155723571777,,
0.05,3656,57.34086522,114,467.72,1572,420359,92589,0.0001,0.35346612334251404,,
0.05,3668,60.070457940000004,115,466.48,1576,421991,92997,0.0001,0.5088440179824829,,
0.05,3680,63.70238165,115,466.15,1580,423649,93412,0.0001,8.475895881652832,,
0.05,3694,63.53598368,115,463.97,1584,425388,93846,0.0001,0.6394650936126709,,
0.05,3708,61.32899438,115,458.93,1588,427067,94266,0.0001,0.6306419372558594,,
0.05,3721,65.88927177000001,115,456.26,1592,428808,94701,0.0001,0.3840020000934601,,
0.05,3736,61.47343763,115,456.48,1596,430820,95204,0.0001,0.5147098302841187,,
0.05,3750,68.62582422999999,115,462.76,1600,432987,95746,0.0001,0.9118303656578064,,
0.05,3758,66.19456286999998,115,457.15,1604,434086,96021,0.0001,0.3668186664581299,,
0.05,3771,75.60188585,115,449.23,1608,435868,96466,0.0001,1.4490339756011963,,
0.05,3784,72.51491062999999,115,446.84,1612,437244,96810,0.0001,0.8332695364952087,,
0.05,3799,70.14909306000001,115,446.59,1616,439041,97260,0.0001,0.8659812808036804,,
0.05,3821,78.22008389,115,455.14,1620,440847,97711,0.0001,0.9586783051490784,,
0.05,3837,78.96424575,115,452.96,1624,442545,98136,0.0001,3.579777717590332,,
0.05,3853,77.60077742,115,455.67,1628,444372,98592,0.0001,0.34400004148483276,,
0.05,3866,82.44999889,115,460.29,1632,446418,99104,0.0001,7.328197479248047,,
0.05,3890,77.46820807,115,468.36,1636,449653,99913,0.0001,0.6677339673042297,,
0.05,3902,80.56820058,115,470.97,1640,451585,100396,0.0001,1.3831464052200317,,
0.05,3914,87.21759269,115,473.47,1644,453188,100796,0.0001,1.3256535530090332,,
0.05,3928,91.73591551999999,115,480.44,1648,455375,101343,0.0001,1.0110807418823242,,
0.05,3945,91.00467420999998,115,485.82,1652,457659,101914,0.0001,3.9167184829711914,,
0.05,3955,89.33436626999999,116,474.04,1656,459325,102331,0.0001,4.537084579467773,,
0.05,3963,83.67326571000001,116,463.72,1660,460605,102651,0.0001,1.5528788566589355,,
0.05,3980,87.16669404,116,465.61,1664,462728,103181,0.0001,0.5016267895698547,,
0.05,3989,92.83200466,116,464.22,1668,464107,103526,0.0001,0.8109785318374634,,
0.05,4007,97.0866145,116,457.69,1672,466128,104031,0.0001,0.8241249322891235,,
0.05,4041,94.02292387,115,460.08,1676,467999,104499,0.0001,0.5252624750137329,,
0.05,4058,92.24450970999999,115,464.99,1680,470148,105036,0.0001,0.5429921746253967,,
0.05,4067,95.39329654,115,463.76,1684,471764,105440,0.0001,0.591478705406189,,
0.05,4081,88.53708583999997,116,470.21,1688,474088,106021,0.0001,0.6312041878700256,,
0.05,4101,84.09474525,116,480.0,1692,476808,106701,0.0001,2.5545263290405273,,
0.05,4124,90.01663762,116,484.01,1696,479221,107305,0.0001,0.4289960265159607,,
0.05,4151,85.56201895,115,485.36,1700,481523,107880,0.0001,0.607457160949707,,
0.05,4163,83.08623289,116,494.06,1704,483492,108372,0.0001,1.2929327487945557,,
0.05,4171,79.15185853999998,116,490.7,1708,484938,108734,0.0001,0.4586407244205475,,
0.05,4180,78.61866608,116,492.18,1712,486462,109115,0.0001,2.5175204277038574,,
0.05,4193,78.43219832000001,116,493.25,1716,488366,109591,0.0001,1.4735398292541504,,
0.05,4204,76.30426752,116,494.42,1720,490289,110072,0.0001,0.3889286518096924,,
0.05,4219,76.20284000000001,116,499.78,1724,492523,110630,0.0001,0.50571209192276,,
0.05,4227,76.35179318,116,495.94,1728,493966,110991,0.0001,1.4283897876739502,,
0.05,4246,75.42339908999999,116,501.38,1732,496556,111638,0.0001,0.2690978944301605,,
0.05,4256,77.85723545,117,487.04,1736,498357,112089,0.0001,0.7475401759147644,,
0.05,4266,77.7471086,117,484.1,1740,499995,112498,0.0001,0.7999780178070068,,
0.05,,,,,,500000,112499,0.0001,0.7744949460029602,369.0,-46.275261061830676
0.05,4280,79.96112264000001,117,484.8,1744,501668,112916,0.0001,0.4312797784805298,,
0.05,4293,80.31665892999999,117,483.17,1748,503692,113422,0.0001,0.3691520094871521,,
0.05,4306,78.19497665,117,479.45,1752,505604,113900,0.0001,0.4929257035255432,,
0.05,4322,78.79510029,117,488.2,1756,508145,114536,0.0001,1.3174982070922852,,
0.05,4337,84.65133675000001,117,498.18,1760,510423,115105,0.0001,0.34945422410964966,,
0.05,4349,81.19641224,117,496.2,1764,512348,115586,0.0001,0.5301353931427002,,
0.05,4361,83.04651915999999,117,499.56,1768,514063,116015,0.0001,0.9908272624015808,,
0.05,4376,82.67176759000002,117,500.11,1772,516139,116534,0.0001,1.5023729801177979,,
0.05,4395,83.88862082,118,508.1,1776,518809,117202,0.0001,2.165356397628784,,
0.05,4404,85.30890570000001,118,501.79,1780,520327,117581,0.0001,3.2524282932281494,,
0.05,4418,87.81218168,118,504.45,1784,522209,118052,0.0001,0.6478092074394226,,
0.05,4432,93.85150361,118,506.43,1788,524731,118682,0.0001,4.243517875671387,,
0.05,4444,100.31838322000002,118,500.88,1792,526896,119223,0.0001,0.4972768723964691,,
0.05,4469,96.55521674999999,118,510.57,1796,530278,120069,0.0001,0.2611098885536194,,
0.05,4483,97.35554813,118,511.03,1800,532626,120656,0.0001,0.42647677659988403,,
0.05,4494,104.63086948,118,508.66,1804,534358,121089,0.0001,0.7043534517288208,,
0.05,4506,112.27367111000004,118,512.4,1808,536178,121544,0.0001,2.9615979194641113,,
0.05,4523,116.39745795,119,522.16,1812,538678,122169,0.0001,13.348737716674805,,
0.05,4531,117.38719546,119,518.08,1816,540174,122543,0.0001,0.7851340770721436,,
0.05,4540,113.93689408000002,119,515.35,1820,541824,122955,0.0001,1.5375372171401978,,
0.05,4559,121.27127402999999,119,519.51,1824,544474,123618,0.0001,0.3976077437400818,,
0.05,4573,125.39522856000002,119,523.57,1828,546323,124080,0.0001,0.380630761384964,,
0.05,4594,123.28341827000003,119,516.91,1832,548247,124561,0.0001,0.4929638206958771,,
0.05,4607,122.12384116000001,119,514.43,1836,549800,124949,0.0001,1.301626205444336,,
0.05,4623,117.6231682,119,522.84,1840,552279,125569,0.0001,0.3611804246902466,,
0.05,4643,118.16316349,119,532.79,1844,554947,126236,0.0001,1.0473735332489014,,
0.05,4654,119.53657319999998,119,530.06,1848,556698,126674,0.0001,0.41895925998687744,,
0.05,4670,120.41580180000001,119,537.36,1852,559340,127334,0.0001,0.22361978888511658,,
0.05,4692,122.30937987000001,119,545.45,1856,562690,128172,0.0001,0.597663402557373,,
0.05,4702,124.66803859000001,120,540.35,1860,564458,128614,0.0001,1.3823429346084595,,
0.05,4716,132.21472109,120,539.23,1864,566271,129067,0.0001,0.8608536720275879,,
0.05,4733,131.29790942,120,550.46,1868,569109,129777,0.0001,4.525262832641602,,
0.05,4748,133.47811047,120,552.17,1872,571356,130338,0.0001,3.909867763519287,,
0.05,4763,125.82422580000001,120,551.96,1876,574005,131001,0.0001,2.2976126670837402,,
0.05,4777,128.23015732000002,120,559.24,1880,576251,131562,0.0001,0.6287733912467957,,
0.05,4796,125.07302145,120,563.95,1884,578604,132150,0.0001,0.4075736701488495,,
0.05,4811,128.02496849,120,564.75,1888,581206,132801,0.0001,0.4664240777492523,,
0.05,4830,128.32847142,120,573.44,1892,584240,133559,0.0001,2.3858630657196045,,
0.05,4842,128.24516542,121,558.21,1896,586099,134024,0.0001,3.702345371246338,,
0.05,4862,128.41271362,121,564.21,1900,589047,134761,0.0001,0.9620724320411682,,
0.05,4874,128.11148728,121,574.32,1904,591790,135447,0.0001,2.1156153678894043,,
0.05,4890,125.35557147000002,121,587.35,1908,594913,136228,0.0001,1.058293104171753,,
0.05,4903,123.05805190999997,121,590.04,1912,597682,136920,0.0001,0.4207041561603546,,
0.05,,,,,,600000,137499,0.0001,0.6934183835983276,920.4,135.5997245847632
0.05,4933,121.14849333000001,121,608.35,1916,601009,137752,0.0001,0.4239775836467743,,
0.05,4947,124.75900413,122,620.47,1920,603871,138467,0.0001,0.828520655632019,,
0.05,4968,120.61047992000002,122,628.29,1924,607303,139325,0.0001,5.137270927429199,,
0.05,4987,116.03003775,122,647.22,1928,611045,140261,0.0001,2.1464693546295166,,
0.05,5011,111.78798934000001,122,673.22,1932,615569,141392,0.0001,2.2316877841949463,,
0.05,5026,108.01456672,123,688.5,1936,618650,142162,0.0001,0.8021478652954102,,
0.05,5044,109.90439434000001,123,694.68,1940,621747,142936,0.0001,0.6845487356185913,,
0.05,5052,103.67606003,123,688.92,1944,623839,143459,0.0001,0.7980718612670898,,
0.05,5087,100.05248397000001,123,720.3,1948,628728,144681,0.0001,2.393815279006958,,
0.05,5118,98.66801064,123,733.65,1952,632705,145676,0.0001,1.1536942720413208,,
0.05,5128,94.93003696,123,721.7,1956,634860,146214,0.0001,0.741010308265686,,
0.05,5156,89.76856505000002,123,747.83,1960,639241,147310,0.0001,0.23390161991119385,,
0.05,5185,84.54289380999998,124,772.19,1964,643490,148372,0.0001,0.7988488674163818,,
0.05,5224,73.0843972,124,803.94,1968,649503,149875,0.0001,0.41573983430862427,,
0.05,5276,58.61602108000001,124,857.52,1972,657108,151776,0.0001,0.8327935934066772,,
0.05,5299,62.30058465000001,124,866.23,1976,660628,152656,0.0001,3.3157196044921875,,
0.05,5318,58.39893841000001,124,881.11,1980,664362,153590,0.0001,4.179042339324951,,
0.05,5365,54.92932859000001,124,905.73,1984,669177,154794,0.0001,0.5587547421455383,,
0.05,5405,47.81835833000001,124,937.64,1988,674970,156242,0.0001,4.199276924133301,,
0.05,5420,48.954676989999996,125,934.3,1992,677670,156917,0.0001,1.8469531536102295,,
0.05,5443,50.149554470000005,125,953.42,1996,681441,157860,0.0001,0.7226153612136841,,
0.05,5466,54.160631679999995,125,961.22,2000,685169,158792,0.0001,2.004591464996338,,
0.05,5486,55.208929099999985,125,967.6,2004,688550,159637,0.0001,1.285050392150879,,
0.05,5503,54.26255131999999,125,969.02,2008,691815,160453,0.0001,2.258636474609375,,
0.05,5527,52.621347189999994,125,984.46,2012,696128,161531,0.0001,0.9465914368629456,,
0.05,,,,,,700000,162499,0.0001,0.3679441809654236,1841.8,-70.60099011977414
0.05,5621,49.575561109999995,124,1009.34,2016,701943,162985,0.0001,0.49138298630714417,,
0.05,5640,48.86790145,125,1015.88,2020,705459,163864,0.0001,0.6677097678184509,,
0.05,5682,46.621402559999986,125,1035.9,2024,710893,165223,0.0001,1.4312670230865479,,
0.05,5714,47.05450904,125,1048.16,2028,715861,166465,0.0001,0.8106383085250854,,
0.05,5742,48.91878928,125,1050.37,2032,720606,167651,0.0001,0.6976273059844971,,
0.05,5774,48.52739201,125,1077.24,2036,726374,169093,0.0001,1.5238300561904907,,
0.05,5821,39.61821793000001,125,1117.92,2040,733539,170884,0.0001,0.38535213470458984,,
0.05,5839,42.70962705,126,1131.71,2044,737010,171752,0.0001,0.4302390217781067,,
0.05,5880,38.43728649000001,126,1140.18,2048,742746,173186,0.0001,1.1802252531051636,,
0.05,5903,37.416759240000005,126,1138.83,2052,746588,174146,0.0001,0.6352877020835876,,
0.05,5919,40.25964107,126,1149.28,2056,749788,174946,0.0001,0.4804196357727051,,
0.05,5958,37.253643190000005,126,1167.11,2060,755952,176487,0.0001,0.4516400396823883,,
0.05,5983,34.374364750000005,127,1165.19,2064,760009,177502,0.0001,0.6464846730232239,,
0.05,6030,37.75063904,127,1170.42,2068,766545,179136,0.0001,0.8429116010665894,,
0.05,6056,50.29660391,127,1141.56,2072,771264,180315,0.0001,0.8287637233734131,,
0.05,6116,39.16358333000001,127,1175.09,2076,778137,182034,0.0001,3.3355636596679688,,
0.05,6153,40.67209571,127,1183.19,2080,782681,183170,0.0001,0.926252543926239,,
0.05,6221,26.442413540000004,127,1233.91,2084,792568,185641,0.0001,0.38199448585510254,,
0.05,6257,22.58890683,127,1233.94,2088,798364,187090,0.0001,0.7019715309143066,,
0.05,,,,,,800000,187499,0.0001,2.1186134815216064,1548.6,-158.58843469262425
0.05,6327,19.461244880000002,126,1256.92,2092,803362,188340,0.0001,1.206978678703308,,
0.05,6357,16.728041470000008,127,1269.35,2096,808376,189593,0.0001,1.342613935470581,,
0.05,6373,18.36540391,127,1262.88,2100,811457,190364,0.0001,0.5514431595802307,,
0.05,6402,15.095582650000004,127,1279.98,2104,816548,191636,0.0001,3.471496343612671,,
0.05,6440,9.613564870000005,127,1311.37,2108,822952,193237,0.0001,0.8760603666305542,,
0.05,6455,13.644270160000005,127,1296.73,2112,825801,193950,0.0001,0.7655877470970154,,
0.05,6491,14.49909533,127,1287.93,2116,830736,195183,0.0001,4.13534688949585,,
0.05,6526,10.435144979999997,128,1302.01,2120,835660,196414,0.0001,1.8717334270477295,,
0.05,6579,4.718639089999999,128,1318.64,2124,842757,198189,0.0001,1.3446476459503174,,
0.05,6609,0.6555596299999986,128,1318.41,2128,847702,199425,0.0001,1.7207987308502197,,
0.05,6630,7.287469719999997,128,1304.4,2132,851046,200261,0.0001,0.6436737179756165,,
0.05,6659,10.717894179999998,128,1294.65,2136,855839,201459,0.0001,1.395214319229126,,
0.05,6674,21.20953794,128,1252.76,2140,858815,202203,0.0001,0.5310095548629761,,
0.05,6702,21.25047853000001,128,1268.18,2144,863828,203456,0.0001,1.3659999370574951,,
0.05,6734,22.963213800000002,129,1267.04,2148,869450,204862,0.0001,2.049001932144165,,
0.05,6750,27.433196549999998,129,1257.96,2152,872384,205595,0.0001,0.4250636100769043,,
0.05,6762,29.431965280000007,129,1252.07,2156,874995,206248,0.0001,0.5009986758232117,,
0.05,6778,34.907905070000005,129,1219.19,2160,877871,206967,0.0001,0.7034626603126526,,
0.05,6793,37.468520590000004,129,1206.06,2164,880615,207653,0.0001,0.6947821378707886,,
0.05,6812,45.23472929,129,1174.29,2168,883974,208493,0.0001,0.8082411289215088,,
0.05,6829,48.093418660000005,129,1161.48,2172,887412,209352,0.0001,0.8425668478012085,,
0.05,6846,59.548719520000006,130,1122.55,2176,890392,210097,0.0001,0.7719482183456421,,
0.05,6881,55.40502861,130,1123.36,2180,895017,211254,0.0001,1.9781171083450317,,
0.05,6897,74.53347733999999,130,1053.63,2184,897931,211982,0.0001,0.8679693341255188,,
0.05,,,,,,900000,212499,0.0001,0.4156283140182495,688.4,112.11322106552227
0.05,6922,82.42659499000001,130,1024.18,2188,900782,212695,0.0001,1.4691495895385742,,
0.05,6939,82.17356036999999,130,1004.69,2192,903831,213457,0.0001,0.4806692600250244,,
0.05,6958,85.46875702999999,130,990.97,2196,907473,214368,0.0001,0.8688077926635742,,
0.05,6986,79.40639284000001,130,1007.58,2200,912215,215553,0.0001,0.4588790535926819,,
0.05,7014,77.99671559000002,130,1003.33,2204,916881,216720,0.0001,0.8753154873847961,,
0.05,7028,85.12375967,130,967.59,2208,919711,217427,0.0001,1.3927326202392578,,
0.05,7042,84.70597735999999,131,967.51,2212,922552,218137,0.0001,1.2306616306304932,,
0.05,7070,79.29170355000001,131,968.03,2216,927539,219384,0.0001,0.37338364124298096,,
0.05,7102,76.66680582000001,131,973.91,2220,933051,220762,0.0001,1.2859522104263306,,
0.05,7128,81.28758491,131,951.08,2224,937865,221966,0.0001,0.9042184352874756,,
0.05,7156,80.14905576,131,947.74,2228,942476,223118,0.0001,2.3264644145965576,,
0.05,7172,77.05237666,131,942.08,2232,945254,223813,0.0001,0.6166643500328064,,
0.05,7190,80.49620379,131,928.28,2236,948667,224666,0.0001,0.5551452040672302,,
0.05,7221,78.77826875000001,132,947.49,2240,953564,225890,0.0001,2.2465078830718994,,
0.05,7234,79.88052179000002,132,925.58,2244,956386,226596,0.0001,0.477510541677475,,
0.05,7256,84.66171324000001,132,906.66,2248,960116,227528,0.0001,0.5154627561569214,,
0.05,7275,81.10022314,132,911.92,2252,963576,228393,0.0001,1.2944965362548828,,
0.05,7286,79.26495411000002,132,908.21,2256,965816,228953,0.0001,0.6616683006286621,,
0.05,7305,78.26298709000001,132,917.35,2260,969606,229901,0.0001,0.5624033808708191,,
