time/time_elapsed,time/total_timesteps,time/fps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/exploration_rate,train/learning_rate,train/loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
5699,1290162,226,2428,499.94,186.06904101000003,0.05,0.0001,0.2936750650405884,310040,,
5703,1292138,226,2432,488.2,187.28483853000006,0.05,0.0001,1.823489785194397,310534,,
5707,1294005,226,2436,486.06,185.65791756000002,0.05,0.0001,0.22311578691005707,311001,,
5714,1295978,226,2440,484.09,186.20037519000002,0.05,0.0001,8.335372924804688,311494,,
5719,1298026,226,2444,486.49,188.78899770999996,0.05,0.0001,0.3557293713092804,312006,,
5725,1299743,227,2448,486.77,191.23423388000003,0.05,0.0001,0.2918098568916321,312435,,
,1300000,,,,,0.05,0.0001,0.8632543087005615,312499,232.0076195565867,404.2
5731,1301844,227,2452,481.71,194.88320007000002,0.05,0.0001,0.2030196189880371,312960,,
5734,1303903,227,2456,480.69,195.42373322999995,0.05,0.0001,2.3527562618255615,313475,,
5747,1305845,227,2460,480.58,195.57841980000003,0.05,0.0001,0.3646434247493744,313961,,
5749,1307659,227,2464,471.51,196.67400341,0.05,0.0001,0.7785658836364746,314414,,
5753,1309495,227,2468,469.75,193.21637012,0.05,0.0001,3.1077146530151367,314873,,
5756,1311399,227,2472,470.42,192.54537639000006,0.05,0.0001,0.3393876552581787,315349,,
5759,1313381,228,2476,473.12,197.46647210999998,0.05,0.0001,0.24126794934272766,315845,,
5763,1315433,228,2480,473.45,200.61237241000003,0.05,0.0001,0.9974028468132019,316358,,
5767,1317785,228,2484,481.94,202.75005361999996,0.05,0.0001,0.2871977984905243,316946,,
5774,1320903,228,2488,497.63,199.28149043999997,0.05,0.0001,0.1250494122505188,317725,,
5778,1323122,228,2492,500.41,198.53580390000002,0.05,0.0001,0.8974325656890869,318280,,
5782,1325354,229,2496,504.48,201.05827880999993,0.05,0.0001,0.15705832839012146,318838,,
5786,1327524,229,2500,506.25,203.92609672000003,0.05,0.0001,0.15940751135349274,319380,,
5790,1329886,229,2504,511.23,203.79930617999997,0.05,0.0001,0.24019260704517365,319971,,
5794,1332015,229,2508,512.79,199.50951132999998,0.05,0.0001,0.1482231318950653,320503,,
5799,1334181,230,2512,515.76,199.37622925,0.05,0.0001,1.2640575170516968,321045,,
5803,1336275,230,2516,520.58,200.97201821000002,0.05,0.0001,0.21016064286231995,321568,,
5817,1338357,230,2520,519.54,201.22954348,0.05,0.0001,0.7367085814476013,322089,,
5823,1340522,230,2524,522.49,201.33756187000003,0.05,0.0001,0.8800902962684631,322630,,
5828,1342481,230,2528,523.19,201.28313031000002,0.05,0.0001,2.1430768966674805,323120,,
5833,1344405,230,2532,522.67,200.42079680000003,0.05,0.0001,0.16700521111488342,323601,,
5841,1346509,230,2536,525.04,201.76894209,0.05,0.0001,0.290115088224411,324127,,
5848,1349273,230,2540,532.95,198.65107762,0.05,0.0001,0.27071109414100647,324818,,
5852,1351190,230,2544,531.64,198.63820235000003,0.05,0.0001,0.15125088393688202,325297,,
5855,1353224,231,2548,534.81,198.7617311,0.05,0.0001,0.3298618197441101,325805,,
5860,1355484,231,2552,536.4,196.47082501,0.05,0.0001,0.22686566412448883,326370,,
5865,1358344,231,2556,544.41,195.01457073999995,0.05,0.0001,0.2152356505393982,327085,,
5868,1360235,231,2560,543.9,194.94689588,0.05,0.0001,0.1373777538537979,327558,,
5872,1362291,231,2564,546.32,194.45220987000002,0.05,0.0001,0.21113695204257965,328072,,
5876,1364369,232,2568,548.74,196.66593217000002,0.05,0.0001,0.2704707980155945,328592,,
5887,1366583,232,2572,551.84,197.53354262000005,0.05,0.0001,0.25988179445266724,329145,,
5892,1368667,232,2576,552.86,196.68865021000005,0.05,0.0001,0.20788636803627014,329666,,
5895,1370519,232,2580,550.86,196.76030569000002,0.05,0.0001,0.11495461314916611,330129,,
5898,1372307,232,2584,545.22,197.18886113000005,0.05,0.0001,0.35511645674705505,330576,,
5902,1374245,232,2588,533.42,199.24326584000002,0.05,0.0001,2.0154449939727783,331061,,
5907,1376966,233,2592,538.44,198.40085617,0.05,0.0001,0.8479665517807007,331741,,
5910,1379015,233,2596,536.61,199.30103607,0.05,0.0001,0.24385397136211395,332253,,
5913,1380910,233,2600,533.86,197.18538915999997,0.05,0.0001,7.005383491516113,332727,,
5920,1383954,233,2604,540.68,195.76840971000001,0.05,0.0001,1.988991379737854,333488,,
5925,1385609,233,2608,535.94,199.84715556999998,0.05,0.0001,0.2641853392124176,333902,,
5928,1387520,234,2612,533.39,202.64370129,0.05,0.0001,0.27752685546875,334379,,
5933,1389959,234,2616,536.84,202.45882740999997,0.05,0.0001,0.7653422951698303,334989,,
5937,1392138,234,2620,537.81,201.31812717,0.05,0.0001,0.19925177097320557,335534,,
5940,1394326,234,2624,538.04,198.23200591000005,0.05,0.0001,0.29430368542671204,336081,,
5944,1396384,234,2628,539.03,197.86402781,0.05,0.0001,4.20860481262207,336595,,
5948,1398554,235,2632,541.49,197.94917648000003,0.05,0.0001,2.5987751483917236,337138,,
,1400000,,,,,0.05,0.0001,0.22443874180316925,337499,220.80971040344156,507.0
5962,1400330,234,2636,538.21,199.27841978999996,0.05,0.0001,0.2560548484325409,337582,,
5966,1402706,235,2640,534.33,201.80584787,0.05,0.0001,0.19468170404434204,338176,,
5969,1404512,235,2644,533.22,202.01899379999998,0.05,0.0001,8.281892776489258,338627,,
5973,1406492,235,2648,532.68,201.27839213000004,0.05,0.0001,0.2493557333946228,339122,,
5977,1408947,235,2652,534.63,199.73267271000003,0.05,0.0001,0.281345933675766,339736,,
5982,1411520,235,2656,531.76,200.62815217000002,0.05,0.0001,1.2691231966018677,340379,,
5989,1413820,236,2660,535.85,197.58240787,0.05,0.0001,0.2269124984741211,340954,,
5992,1415778,236,2664,534.87,197.76485854999996,0.05,0.0001,0.20767682790756226,341444,,
5996,1417709,236,2668,533.4,197.69925236,0.05,0.0001,0.2355402261018753,341927,,
5999,1419600,236,2672,530.17,197.60646671999996,0.05,0.0001,0.8524635434150696,342399,,
6003,1421553,236,2676,528.86,197.21312508000003,0.05,0.0001,0.6616605520248413,342888,,
6005,1423037,236,2680,525.18,194.8330159,0.05,0.0001,5.27713680267334,343259,,
6009,1425038,237,2684,527.31,193.43674209999998,0.05,0.0001,0.8266807198524475,343759,,
6013,1427518,237,2688,532.73,192.70247403000002,0.05,0.0001,0.09504324197769165,344379,,
6016,1429251,237,2692,522.85,194.6435196,0.05,0.0001,0.16864816844463348,344812,,
6021,1431795,237,2696,527.8,192.98881928999995,0.05,0.0001,0.8980027437210083,345448,,
6032,1433601,237,2700,526.91,194.77287790999998,0.05,0.0001,1.2486239671707153,345900,,
6037,1435766,237,2704,518.12,196.59620328999995,0.05,0.0001,0.18836690485477448,346441,,
6040,1437748,238,2708,521.39,196.85097452000002,0.05,0.0001,0.8159440159797668,346936,,
6042,1439312,238,2712,517.92,197.49217052000003,0.05,0.0001,0.16324302554130554,347327,,
6045,1441005,238,2716,510.46,198.39920648999998,0.05,0.0001,0.17082995176315308,347751,,
6048,1442981,238,2720,508.43,199.42767959,0.05,0.0001,0.9162237048149109,348245,,
6051,1444561,238,2724,502.35,203.04055752,0.05,0.0001,0.16504763066768646,348640,,
6053,1446304,238,2728,499.2,203.76090213,0.05,0.0001,1.3014949560165405,349075,,
6056,1447999,239,2732,494.45,204.93295594000003,0.05,0.0001,2.749121904373169,349499,,
6059,1449902,239,2736,495.72,198.35684002,0.05,0.0001,0.19065044820308685,349975,,
6062,1451671,239,2740,489.65,198.96229021000002,0.05,0.0001,4.96518087387085,350417,,
6065,1453547,239,2744,490.35,198.68176052999996,0.05,0.0001,0.15925510227680206,350886,,
6068,1455299,239,2748,488.07,199.40823448,0.05,0.0001,0.2782561182975769,351324,,
6071,1457026,239,2752,480.79,200.78974066000004,0.05,0.0001,1.0102838277816772,351756,,
6074,1458771,240,2756,472.51,202.43918264,0.05,0.0001,0.27947813272476196,352192,,
6076,1460432,240,2760,466.12,205.57622219999993,0.05,0.0001,0.5257105827331543,352607,,
6079,1462135,240,2764,463.57,205.62042138999996,0.05,0.0001,0.1436304748058319,353033,,
6081,1463752,240,2768,460.43,206.81945928000002,0.05,0.0001,0.4602755904197693,353437,,
6086,1466368,240,2772,467.68,205.73384634,0.05,0.0001,2.4019083976745605,354091,,
6089,1468016,241,2776,464.63,206.89803082000003,0.05,0.0001,0.2785160541534424,354503,,
6092,1469601,241,2780,465.64,210.3191991,0.05,0.0001,0.11300552636384964,354900,,
6104,1471965,241,2784,469.27,209.73385143999997,0.05,0.0001,0.17521639168262482,355491,,
6107,1473418,241,2788,459.0,211.78859239000002,0.05,0.0001,0.17282289266586304,355854,,
6110,1475285,241,2792,460.34,210.96400428,0.05,0.0001,0.20373746752738953,356321,,
6113,1476898,241,2796,451.03,213.10574528,0.05,0.0001,0.20344187319278717,356724,,
6115,1478531,241,2800,449.3,214.08628897000003,0.05,0.0001,0.23585589230060577,357132,,
6119,1480138,241,2804,443.72,215.77346692000003,0.05,0.0001,0.11582835763692856,357534,,
6123,1482215,242,2808,444.67,213.70604378,0.05,0.0001,0.13509798049926758,358053,,
6126,1483834,242,2812,445.22,213.75535402999998,0.05,0.0001,0.13283780217170715,358458,,
6129,1485633,242,2816,446.28,214.95728388000003,0.05,0.0001,1.1301898956298828,358908,,
6132,1487217,242,2820,442.36,215.60375125000007,0.05,0.0001,0.9378263354301453,359304,,
6135,1489319,242,2824,447.58,214.56685314000003,0.05,0.0001,0.31953078508377075,359829,,
6138,1490944,242,2828,446.4,214.93642698,0.05,0.0001,0.8894760012626648,360235,,
6141,1493052,243,2832,450.53,213.60138365999998,0.05,0.0001,0.22311383485794067,360762,,
6144,1494908,243,2836,450.06,220.22209487999993,0.05,0.0001,0.19214552640914917,361226,,
6146,1496248,243,2840,445.77,221.03847061999997,0.05,0.0001,0.2736826539039612,361561,,
6152,1499437,243,2844,458.9,219.73343452999998,0.05,0.0001,0.20942485332489014,362359,,
,1500000,,,,,0.05,0.0001,0.9156873226165771,362499,232.7528015904069,391.2
6158,1501931,243,2848,466.32,219.63929371000003,0.05,0.0001,1.754286527633667,362982,,
6160,1503473,244,2852,464.47,220.62679793000004,0.05,0.0001,0.13599346578121185,363368,,
6162,1505049,244,2856,462.78,219.63258339,0.05,0.0001,0.22060894966125488,363762,,
6165,1506656,244,2860,462.24,219.80166050999998,0.05,0.0001,1.4085206985473633,364163,,
6176,1508498,244,2864,463.63,218.48675556999996,0.05,0.0001,0.16033339500427246,364624,,
6179,1509863,244,2868,461.11,218.71097656999999,0.05,0.0001,0.1756756752729416,364965,,
6182,1511677,244,2872,453.09,220.11271445,0.05,0.0001,0.17577220499515533,365419,,
6185,1513220,244,2876,452.04,220.32035998,0.05,0.0001,0.23854433000087738,365804,,
6187,1514583,244,2880,449.82,219.8725494,0.05,0.0001,0.2764550447463989,366145,,
6189,1516067,244,2884,441.02,221.87721846,0.05,0.0001,0.1758403182029724,366516,,
6192,1517796,245,2888,443.78,221.25316731000004,0.05,0.0001,0.26967817544937134,366948,,
6195,1519484,245,2892,441.99,222.43341244999996,0.05,0.0001,0.18330363929271698,367370,,
6198,1521449,245,2896,445.51,221.15076091,0.05,0.0001,0.22850744426250458,367862,,
6202,1523368,245,2900,448.37,220.25587057999994,0.05,0.0001,0.1800255924463272,368341,,
6204,1524844,245,2904,447.06,219.67277758,0.05,0.0001,0.585639476776123,368710,,
6206,1526538,245,2908,443.23,221.38586583,0.05,0.0001,0.19735553860664368,369134,,
6209,1528102,246,2912,442.68,221.08367117999998,0.05,0.0001,0.17511631548404694,369525,,
6214,1530886,246,2916,452.53,219.32075344999993,0.05,0.0001,0.6941901445388794,370221,,
6216,1532552,246,2920,453.35,219.23859879999998,0.05,0.0001,0.1348026543855667,370637,,
6221,1534782,246,2924,454.63,218.57878541000002,0.05,0.0001,0.21820078790187836,371195,,
6223,1536149,246,2928,452.05,218.18290765999998,0.05,0.0001,2.3594107627868652,371537,,
6226,1538109,247,2932,450.57,217.74495037999995,0.05,0.0001,0.23094557225704193,372027,,
6230,1540010,247,2936,451.02,217.17218770000002,0.05,0.0001,3.0116188526153564,372502,,
6232,1541696,247,2940,454.48,217.01065131,0.05,0.0001,0.4860621988773346,372923,,
6236,1543923,247,2944,444.86,218.86795228,0.05,0.0001,0.14106164872646332,373480,,
6249,1546358,247,2948,444.27,217.73669845999996,0.05,0.0001,0.23342712223529816,374089,,
6252,1547788,247,2952,443.15,217.43067163999996,0.05,0.0001,0.14090241491794586,374446,,
6254,1549300,247,2956,442.51,218.29976232,0.05,0.0001,0.419985830783844,374824,,
6257,1550781,247,2960,441.25,218.22244010999995,0.05,0.0001,0.14636844396591187,375195,,
6260,1552569,248,2964,440.71,219.66042481999997,0.05,0.0001,3.165508270263672,375642,,
6263,1554476,248,2968,446.13,219.91531458999998,0.05,0.0001,3.518380880355835,376118,,
6266,1556232,248,2972,445.55,219.66333118000003,0.05,0.0001,3.061460256576538,376557,,
6270,1558723,248,2976,455.03,217.64266507000008,0.05,0.0001,0.2348458170890808,377180,,
6273,1560294,248,2980,457.11,218.29246978000003,0.05,0.0001,0.1956174373626709,377573,,
6276,1562228,248,2984,461.61,217.31392915999996,0.05,0.0001,0.16493386030197144,378056,,
6279,1564001,249,2988,462.05,217.69600533999997,0.05,0.0001,0.1681116670370102,378500,,
6281,1565632,249,2992,461.48,217.56382691,0.05,0.0001,0.21401067078113556,378907,,
6284,1567126,249,2996,456.77,218.76588731,0.05,0.0001,1.3619414567947388,379281,,
6286,1568659,249,3000,452.91,219.99179540999998,0.05,0.0001,0.24573253095149994,379664,,
6290,1570747,249,3004,459.03,218.3413978,0.05,0.0001,0.1996133178472519,380186,,
6293,1572471,249,3008,459.33,218.14000605000004,0.05,0.0001,0.0945141464471817,380617,,
6295,1573989,250,3012,458.87,218.84283222000002,0.05,0.0001,0.7176052927970886,380997,,
6298,1575641,250,3016,447.55,219.99747485,0.05,0.0001,0.26317766308784485,381410,,
6301,1577279,250,3020,447.27,219.86329665000002,0.05,0.0001,0.22383974492549896,381819,,
6304,1579074,250,3024,442.92,221.67529682999998,0.05,0.0001,0.20166628062725067,382268,,
6307,1580815,250,3028,446.66,220.84532798999996,0.05,0.0001,0.4714778661727905,382703,,
6310,1582432,250,3032,443.23,221.84016135000002,0.05,0.0001,0.09461838006973267,383107,,
6321,1584386,250,3036,443.76,221.97909550000003,0.05,0.0001,0.5526882410049438,383596,,
6325,1586223,250,3040,445.27,221.3266708,0.05,0.0001,0.16672511398792267,384055,,
6329,1588233,250,3044,443.1,221.15697716,0.05,0.0001,0.9034366607666016,384558,,
6332,1590035,251,3048,436.77,222.15197901000008,0.05,0.0001,1.2804709672927856,385008,,
6335,1591862,251,3052,440.74,221.92062926,0.05,0.0001,0.22912326455116272,385465,,
6339,1593899,251,3056,445.99,221.00996132999998,0.05,0.0001,2.8430042266845703,385974,,
6341,1595707,251,3060,449.26,220.10548235,0.05,0.0001,0.2824539840221405,386426,,
6345,1597747,251,3064,451.78,219.29639105,0.05,0.0001,0.13879209756851196,386936,,
6349,1599776,251,3068,453.0,218.65422041999997,0.05,0.0001,0.10824646800756454,387443,,
,1600000,,,,,0.05,0.0001,2.988485336303711,387499,192.51574177417234,624.6
6359,1603382,252,3072,471.5,217.33586256,0.05,0.0001,2.7479376792907715,388345,,
6362,1605097,252,3076,463.74,219.31451417,0.05,0.0001,0.10360320657491684,388774,,
6365,1606839,252,3080,465.45,219.17088440999996,0.05,0.0001,0.1228184625506401,389209,,
6368,1608792,252,3084,465.64,220.60041758000003,0.05,0.0001,0.189760223031044,389697,,
6372,1610534,252,3088,465.33,221.07855328000005,0.05,0.0001,0.2652469277381897,390133,,
6375,1612386,252,3092,467.54,220.83598107999998,0.05,0.0001,0.11571885645389557,390596,,
6378,1614202,253,3096,470.76,220.07064588999998,0.05,0.0001,0.24665606021881104,391050,,
6381,1615903,253,3100,472.44,219.2780109,0.05,0.0001,0.09708992391824722,391475,,
6398,1619451,253,3104,487.04,216.29480173999997,0.05,0.0001,0.6728529930114746,392362,,
6400,1620892,253,3108,484.21,216.16338477999997,0.05,0.0001,3.034374237060547,392722,,
6404,1622915,253,3112,489.26,214.60155208,0.05,0.0001,0.820224940776825,393228,,
6408,1625202,253,3116,495.61,213.83754863000001,0.05,0.0001,0.10966669768095016,393800,,
6411,1627082,253,3120,498.03,213.06695862,0.05,0.0001,0.10184304416179657,394270,,
6414,1628908,253,3124,498.34,211.09036324999997,0.05,0.0001,0.1854407638311386,394726,,
6417,1630787,254,3128,499.72,210.99276357999995,0.05,0.0001,0.14030472934246063,395196,,
6422,1633607,254,3132,511.75,209.87676240000002,0.05,0.0001,1.1086682081222534,395901,,
6425,1635314,254,3136,509.28,209.40783440000004,0.05,0.0001,0.1036045253276825,396328,,
6428,1637061,254,3140,508.38,209.55137673000002,0.05,0.0001,0.1448366940021515,396765,,
6430,1638592,254,3144,503.59,209.87238734,0.05,0.0001,0.19953767955303192,397147,,
6434,1640495,254,3148,504.6,209.78390298,0.05,0.0001,0.2496132105588913,397623,,
6437,1642368,255,3152,505.06,210.39078371999997,0.05,0.0001,0.09678545594215393,398091,,
6439,1643887,255,3156,499.88,211.20621930000001,0.05,0.0001,0.09376800060272217,398471,,
6444,1646338,255,3160,506.31,210.37214877000002,0.05,0.0001,0.70918208360672,399084,,
6446,1648031,255,3164,502.84,210.33386938999996,0.05,0.0001,3.2875781059265137,399507,,
6451,1650290,255,3168,505.14,209.13791948,0.05,0.0001,0.7714926600456238,400072,,
6463,1652440,255,3172,490.58,209.01707779,0.05,0.0001,0.12836800515651703,400609,,
6467,1654108,255,3176,490.11,208.03077301000002,0.05,0.0001,0.17813530564308167,401026,,
6470,1655888,255,3180,490.49,207.29914951000003,0.05,0.0001,0.11880512535572052,401471,,
6473,1657601,256,3184,488.09,207.21467902,0.05,0.0001,0.1421537846326828,401900,,
6476,1659535,256,3188,490.01,206.46685332,0.05,0.0001,3.4720821380615234,402383,,
6482,1662272,256,3192,498.86,204.19440231999997,0.05,0.0001,0.13727670907974243,403067,,
6486,1664157,256,3196,499.55,204.25313236999997,0.05,0.0001,0.19308720529079437,403539,,
6489,1665915,256,3200,500.12,204.52350531000005,0.05,0.0001,0.10622699558734894,403978,,
6495,1668357,256,3204,489.06,208.33999290999998,0.05,0.0001,0.0893661230802536,404589,,
6498,1670174,257,3208,492.82,208.76546721,0.05,0.0001,0.186581552028656,405043,,
6505,1673138,257,3212,502.23,206.45181318,0.05,0.0001,0.25795042514801025,405784,,
6508,1674892,257,3216,496.9,206.9725833,0.05,0.0001,0.10786858201026917,406222,,
6512,1677244,257,3220,501.62,205.69114151000002,0.05,0.0001,0.8858736157417297,406810,,
6515,1679172,257,3224,502.64,206.82248515999996,0.05,0.0001,0.15025053918361664,407292,,
6518,1680884,257,3228,500.97,207.40147311,0.05,0.0001,0.13860388100147247,407720,,
6522,1682939,258,3232,493.32,208.99362047,0.05,0.0001,0.27998265624046326,408234,,
6526,1685270,258,3236,499.56,207.77886406000005,0.05,0.0001,0.20045650005340576,408817,,
6540,1687940,258,3240,508.79,206.50385021000002,0.05,0.0001,0.19955137372016907,409484,,
6547,1691119,258,3244,525.27,203.08308551000002,0.05,0.0001,3.2442352771759033,410279,,
6550,1693096,258,3248,526.01,202.41556457,0.05,0.0001,0.1208537220954895,410773,,
6556,1695769,258,3252,534.01,199.42891780000002,0.05,0.0001,0.551815390586853,411442,,
6561,1698315,258,3256,544.28,197.10413913999997,0.05,0.0001,0.2092265635728836,412078,,
,1700000,,,,,0.05,0.0001,0.19542992115020752,412499,146.6357427147646,883.2
6571,1700691,258,3260,543.53,188.15168752000002,0.05,0.0001,0.34126847982406616,412672,,
6575,1703045,258,3264,550.14,187.07633935,0.05,0.0001,0.6568442583084106,413261,,
6582,1706353,259,3268,560.63,185.08408081999997,0.05,0.0001,0.12536805868148804,414088,,
6585,1708206,259,3272,557.66,186.28390109000003,0.05,0.0001,1.2162333726882935,414551,,
6589,1710198,259,3276,560.9,186.70215463,0.05,0.0001,3.759082078933716,415049,,
6595,1712907,259,3280,570.19,182.25065194,0.05,0.0001,0.1443076878786087,415726,,
6611,1716360,259,3284,587.59,178.62703655,0.05,0.0001,0.1444670855998993,416589,,
6617,1719115,259,3288,595.8,177.19919462000001,0.05,0.0001,0.149666428565979,417278,,
6621,1721174,259,3292,589.02,172.55114199,0.05,0.0001,0.18772612512111664,417793,,
6629,1725056,260,3296,608.99,168.56259707,0.05,0.0001,0.15110044181346893,418763,,
6637,1728212,260,3300,622.97,165.6000406,0.05,0.0001,3.2953548431396484,419552,,
6642,1730621,260,3304,622.64,164.46674504999996,0.05,0.0001,0.20769885182380676,420155,,
6648,1733543,260,3308,633.69,161.65691546,0.05,0.0001,1.009133219718933,420885,,
6652,1735615,260,3312,624.77,164.78787083999998,0.05,0.0001,0.16033977270126343,421403,,
6659,1738883,261,3316,639.91,161.21892528,0.05,0.0001,1.0415798425674438,422220,,
6663,1740808,261,3320,635.64,162.87970961000002,0.05,0.0001,0.16170038282871246,422701,,
6667,1742988,261,3324,638.16,160.88113110999998,0.05,0.0001,0.4645189046859741,423246,,
6680,1745242,261,3328,643.58,159.85435060999998,0.05,0.0001,0.14780406653881073,423810,,
6684,1747087,261,3332,641.48,159.46762295,0.05,0.0001,0.1485196053981781,424271,,
6688,1749398,261,3336,641.28,159.63220641,0.05,0.0001,0.06488554179668427,424849,,
6693,1751843,261,3340,639.03,159.2121602,0.05,0.0001,0.27837952971458435,425460,,
6697,1753828,261,3344,627.09,161.59343826000003,0.05,0.0001,1.9099210500717163,425956,,
6705,1756982,262,3348,638.86,160.31312679,0.05,0.0001,1.339564323425293,426745,,
6709,1759149,262,3352,633.8,161.31590397,0.05,0.0001,0.1300259828567505,427287,,
6711,1760834,262,3356,625.19,163.01163062,0.05,0.0001,0.1924189329147339,427708,,
6716,1763060,262,3360,623.69,171.40230444,0.05,0.0001,3.087763786315918,428264,,
6720,1765497,262,3364,624.52,171.73882236999998,0.05,0.0001,0.15696105360984802,428874,,
6725,1767656,262,3368,613.03,173.95713222999996,0.05,0.0001,0.14141783118247986,429413,,
6728,1769578,262,3372,613.72,173.20310924000006,0.05,0.0001,0.30239737033843994,429894,,
6734,1772196,263,3376,619.98,169.27789743000002,0.05,0.0001,0.13436520099639893,430548,,
6737,1774104,263,3380,611.97,174.29225136000002,0.05,0.0001,0.8836268782615662,431025,,
6741,1775977,263,3384,596.17,177.47988986000001,0.05,0.0001,0.07453981786966324,431494,,
6756,1779183,263,3388,600.68,175.94527430999997,0.05,0.0001,0.8765593767166138,432295,,
6760,1781025,263,3392,598.51,182.40433532,0.05,0.0001,0.13136780261993408,432756,,
6763,1783018,263,3396,579.62,186.50072261000003,0.05,0.0001,0.08278276771306992,433254,,
6768,1785151,263,3400,569.39,188.23976015,0.05,0.0001,0.13464400172233582,433787,,
6771,1787083,263,3404,564.62,190.20505450000005,0.05,0.0001,0.33377957344055176,434270,,
6775,1789046,264,3408,555.03,192.51094617,0.05,0.0001,5.873105525970459,434761,,
6782,1792049,264,3412,564.34,186.72760308,0.05,0.0001,0.14406973123550415,435512,,
6785,1793880,264,3416,549.97,189.84755900000005,0.05,0.0001,0.1269320845603943,435969,,
6795,1797911,264,3420,571.03,183.90988894000006,0.05,0.0001,0.09629553556442261,436977,,
6798,1799591,264,3424,566.03,186.12307910000004,0.05,0.0001,1.8861340284347534,437397,,
,1800000,,,,,0.05,0.0001,0.4146062135696411,437499,187.2135492815334,634.6
6808,1802429,264,3428,571.87,186.23534026000002,0.05,0.0001,1.6254583597183228,438107,,
6812,1804679,264,3432,575.92,185.82353792,0.05,0.0001,0.10621169954538345,438669,,
6827,1807555,264,3436,581.57,184.68931098999997,0.05,0.0001,0.11219979077577591,439388,,
6830,1809453,264,3440,576.1,186.36418808000002,0.05,0.0001,1.1213932037353516,439863,,
6833,1811399,265,3444,575.71,186.55530811999998,0.05,0.0001,0.20779170095920563,440349,,
6837,1813538,265,3448,565.56,187.68868068,0.05,0.0001,0.17329388856887817,440884,,
6841,1815634,265,3452,564.85,187.98572977999996,0.05,0.0001,0.11909014731645584,441408,,
6850,1819447,265,3456,586.13,184.76844315000005,0.05,0.0001,0.4356614947319031,442361,,
6852,1821018,265,3460,579.58,186.62546976999994,0.05,0.0001,2.116422414779663,442754,,
6855,1822770,265,3464,572.73,187.75033458000001,0.05,0.0001,0.10715805739164352,443192,,
6858,1824461,266,3468,568.05,189.48751019999997,0.05,0.0001,0.12036139518022537,443615,,
6860,1825802,266,3472,562.24,192.31178036999998,0.05,0.0001,1.9437448978424072,443950,,
6863,1827478,266,3476,552.82,196.93651831999995,0.05,0.0001,0.3572743833065033,444369,,
6868,1830043,266,3480,559.39,195.22007347,0.05,0.0001,0.06598459184169769,445010,,
6871,1832119,266,3484,561.42,189.33319805,0.05,0.0001,0.21753332018852234,445529,,
6873,1833477,266,3488,542.94,193.20808546,0.05,0.0001,0.7379319071769714,445869,,
6876,1835011,266,3492,539.86,195.06465224,0.05,0.0001,1.3625046014785767,446252,,
6880,1837441,267,3496,544.23,194.86053210000003,0.05,0.0001,0.17511513829231262,446860,,
6894,1840350,266,3500,551.99,193.89940248000002,0.05,0.0001,0.2829292416572571,447587,,
6897,1841850,267,3504,547.67,194.13989085000006,0.05,0.0001,0.2743775248527527,447962,,
6900,1843386,267,3508,543.4,195.84614495999998,0.05,0.0001,0.3857741355895996,448346,,
6902,1844893,267,3512,528.44,201.96651825,0.05,0.0001,0.48178866505622864,448723,,
6908,1847541,267,3516,536.61,201.51971129999998,0.05,0.0001,1.4237565994262695,449385,,
6911,1849189,267,3520,512.78,205.36490644000003,0.05,0.0001,0.20745475590229034,449797,,
6913,1850600,267,3524,510.09,206.71283471000004,0.05,0.0001,0.1484837681055069,450149,,
6915,1851943,267,3528,495.14,208.54688013999998,0.05,0.0001,0.5671601295471191,450485,,
6917,1853349,267,3532,486.7,209.58627324999998,0.05,0.0001,0.19161179661750793,450837,,
6919,1854911,268,3536,473.56,212.93129329999996,0.05,0.0001,0.8109063506126404,451227,,
6921,1856347,268,3540,468.94,214.51076824999996,0.05,0.0001,0.12183220684528351,451586,,
6924,1857985,268,3544,465.86,216.24873368000002,0.05,0.0001,0.05095423385500908,451996,,
6926,1859430,268,3548,458.92,215.11353373000003,0.05,0.0001,1.7361156940460205,452357,,
6928,1860827,268,3552,451.93,217.90623691000002,0.05,0.0001,0.2455890029668808,452706,,
6930,1862190,268,3556,427.43,222.42537048000003,0.05,0.0001,0.1110319122672081,453047,,
6932,1863577,268,3560,425.59,223.92949956999996,0.05,0.0001,0.11251144856214523,453394,,
6934,1864985,268,3564,422.15,224.39738771999998,0.05,0.0001,0.1366834044456482,453746,,
6938,1867200,269,3568,427.39,224.04093643,0.05,0.0001,0.12503688037395477,454299,,
6940,1868651,269,3572,428.49,223.50538865,0.05,0.0001,0.18536648154258728,454662,,
6943,1870709,269,3576,432.31,221.87881111000002,0.05,0.0001,4.432680606842041,455177,,
6946,1872137,269,3580,420.94,223.93732136,0.05,0.0001,0.7001104950904846,455534,,
6948,1873446,269,3584,413.27,228.77891659000005,0.05,0.0001,0.15722425282001495,455861,,
6950,1874821,269,3588,413.44,229.15140192000007,0.05,0.0001,0.7923189401626587,456205,,
6952,1876255,269,3592,412.44,228.63119171,0.05,0.0001,0.4648110568523407,456563,,
6954,1877617,269,3596,401.76,229.59466763999998,0.05,0.0001,0.16764697432518005,456904,,
6956,1878868,270,3600,385.18,233.25440259000004,0.05,0.0001,0.1115839034318924,457216,,
6966,1880327,269,3604,384.77,233.62558753999997,0.05,0.0001,0.11688724160194397,457581,,
